t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,iq_ref
0,-0.121888663621485,-0.0925767605461782,0.910613778039504,0.413936017768311,-0.0925767605461782,-0.121888663621485,0.413936017768311,0.910613778039504,0,0,0,0,0
0.01,0.171230367129987,0.102835926621381,-0.497080208049705,-0.525490577369769,0.171225437147301,-0.102844135006639,-0.497055016320716,0.525514405977195,-1.57084426515748,-0.144963141214248,221.724939306221,-0.144963141214248,0.0344414861134865
0.02,0.00512958304262295,-0.0046410513183009,0.324074617143482,-0.0557772798140811,0.00512980552112962,0.00464080540915642,0.324077290642569,0.0557617441434956,-1.57084426515748,-0.144963141214248,210.799296242583,-0.144963141214248,0.0344414861134865
0.03,0.0539827548284917,-0.00464105132265515,0.0308050367386829,-0.0557772797905853,0.0539829772508642,0.00463846347244912,0.0308077105747481,0.0557758029834748,-1.57084426515748,-0.144963141214248,213.790114734511,-0.144963141214248,0.0344414861134865
0.04,0.00512958303960152,-0.00464105132096686,0.265420701072124,-0.0557772797991287,0.00512980551810832,0.00464080541182253,0.265423374638606,0.0557645559012378,-1.57084426515748,-0.144963141214248,221.724939306221,-0.144963141214248,0.0344414861134865
0.05,0.00512958303862402,-0.00464105131936725,0.265420701075858,-0.0557772798087412,0.00512980551713074,0.00464080541022297,0.265423374642341,0.0557645559108501,-1.57084426515748,-0.144963141214248,221.724939306221,-0.144963141214248,0.0344414861134865
0.06,-0.00464105131972278,-0.0730354918255749,0.382728533250049,0.296507693356162,-0.00463755011250271,0.0730357142260548,0.38271431871697,-0.296526040394653,-1.57084426515748,-0.144963141214248,210.738259130007,-0.144963141214248,0.0344414861134865
0.07,0.268936710703501,0.102835926616937,-1.02496545277994,-0.642918901738131,0.268931780608546,-0.102848818884319,-1.0249346311228,0.642968036164882,-1.57084426515748,-0.144963141214248,210.738259130007,-0.144963141214248,0.0344414861134865
0.08,0.0149002173895061,0.014900217390217,0.206766785029577,-0.173205604162149,0.0148995030803615,-0.0149009316651195,0.206775087985044,0.173195691902021,-1.57084426515748,-0.144963141214248,221.724939306221,-0.144963141214248,0.0344414861134865
0.09,-0.00464105133145227,-0.0241823200467258,0.38272853330606,0.0616510446375862,-0.00463989206529342,0.0241825425033407,0.382725577416157,-0.0616693919459404,-1.57084426515748,-0.144963141214248,218.978269262167,-0.144963141214248,0.0344414861134865
0.1,0.00512958303906836,-0.00464105131847856,0.265420701073191,-0.0557772798140816,0.00512980551757504,0.00464080540933426,0.265423374639674,0.0557645559161905,-1.57084426515748,-0.144963141214248,208.943768034718,-0.144963141214248,0.0344414861134865
0.11,0.0149002174044353,0.0149002173966153,0.206766784955959,-0.173205604196326,0.0148995030952905,-0.0149009316715185,0.206775087911427,0.173195691936202,-1.57084426515748,-0.144963141214248,210.738259130007,-0.144963141214248,0.0344414861134865
0.12,0.0344414861081549,-0.0534942231071042,0.14811286892941,0.179079368956826,0.0344440504940427,0.0534925719771887,0.148104283987505,-0.179086469039467,-1.57084426515748,-0.144963141214248,221.724939306221,-0.144963141214248,0.0344414861134865
