t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,iq_ref
0,0.122377195339407,-0.0144116856786916,-0.37977237588245,-0.0557772798034009,-0.0144116856786916,0.122377195339407,-0.0557772798034009,-0.37977237588245,0,0,0,0,0
0.01,0.0246708517554952,-0.0144116856786916,0.0894589528143093,-0.0557772798034009,0.0247861625277007,-0.0142124507947585,0.0929284260772296,-0.04978269586622,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
0.02,0.0539827548312464,-0.0144116856786916,0.0308050367237464,-0.173205604196326,0.0393881314073915,-0.0396283939556718,0.165529954382158,0.0595731971175488,-2.62011914539939,-0.144963141214248,1403.67199266346,-0.144963141214248,0.0344414861134865
0.03,0.0149002173976816,0.00512958303764652,0.206766784986366,-0.173205604193122,0.00297487746163103,-0.0154751156611692,0.253186766204483,-0.0930007855688294,-2.62011914539939,-0.144963141214248,1401.914123835,-0.144963141214248,0.0344414861134865
0.04,0.122377195335497,-0.0144116856779806,-0.321118459775883,-0.055777279807673,0.0734593921231465,-0.0989322613264303,-0.111604134833053,0.306223263714148,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
0.05,0.00512958303862402,-0.0144116856778029,0.265420701075858,-0.0557772798087412,0.0150515166072838,0.00273151131181742,0.180585237906429,-0.202356678547413,-2.62011914539939,-0.144963141214248,1403.67199266351,-0.144963141214248,0.0344414861134865
0.06,0.0735240235498948,-0.0144116856786916,-0.0865027954584454,-0.0557772798034009,0.0491227773279231,-0.0565723560642313,0.0052716142470785,0.10279128682735,-2.62011914539939,-0.144963141214248,1401.91412383495,-0.144963141214248,0.0344414861134865
0.07,0.102835926617559,-0.0144116856786916,-0.203810627597956,-0.0557772798034009,0.0637247462035852,-0.0819882992181325,-0.0531662602852706,0.20450727525303,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
0.08,0.0539827548289359,-0.0144116856772697,0.0894589528207109,-0.0557772798119451,0.0393881314050076,-0.0396283939543767,0.0929284260878272,-0.0497826958675144,-2.62011914539939,-0.144963141214248,1401.81646445617,-0.144963141214248,0.0344414861134865
0.09,0.034441486099891,0.00512958304377784,0.148112868971018,-0.173205604225161,0.012709523368657,-0.0324190777585291,0.223967828993192,-0.0421427913872043,-2.62011914539939,-0.144963141214248,1403.76965204228,-0.144963141214248,0.0344414861134865
0.1,0.0539827548365786,-0.0144116856786916,0.0894589527844339,-0.0557772798034009,0.0393881314100477,-0.0396283939602952,0.0929284260623469,-0.0497826958403155,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
0.11,0.0149002173956378,0.00512958303622467,0.265420701084394,-0.173205604184578,0.00297487746184575,-0.0154751156586887,0.282405703477333,-0.14385877981044,-2.62011914539939,-0.144963141214248,1401.87750156789,-0.144963141214248,0.0344414861134865
0.12,0.0246708517582499,-0.0144116856786916,0.206766784978365,-0.0557772798034009,0.0247861625290729,-0.014212450797147,0.151366300621806,-0.151498684313182,-2.62011914539939,-0.144963141214248,1406.80319651322,-0.144963141214248,0.0344414861134865
0.13,0.0344414861081549,0.00512958303817967,0.14811286892941,-0.173205604196326,0.0127095233776279,-0.0324190777629059,0.223967828947462,-0.0421427913654912,-2.62011914539939,-0.144963141214248,1406.69943342283,-0.144963141214248,0.0344414861134865
0.14,0.0149002174073663,0.00512958303622494,0.265420701025721,-0.17320560418458,0.00297487746768819,-0.0154751156688585,0.282405703448106,-0.143858779759565,-2.62011914539939,-0.144963141214248,1401.91412383524,-0.144963141214248,0.0344414861134865
0.15,0.0149002173983927,0.00512958303817967,0.265420701067856,-0.173205604196326,0.00297487746152296,-0.0154751156620513,0.282405703479281,-0.143858779790248,-2.62011914539939,-0.144963141214248,1408.89676945825,-0.144963141214248,0.0344414861134865
0.16,-0.0534942231020392,0.024670851751852,0.558690281462526,-0.290633928570032,-0.0480403453571911,0.0340941057869892,0.530320855397819,-0.339650852150929,-2.62011914539939,-0.144963141214248,1406.6628111556,-0.144963141214248,0.0344414861134865
0.17,0.0246708517522078,-0.01441168567727,0.206766785003968,-0.0557772798119435,0.0247861625248304,-0.0142124507926162,0.151366300641967,-0.151498684331127,-2.62011914539939,-0.144963141214248,1403.76965204275,-0.144963141214248,0.0344414861134865
0.18,0.034441486115975,0.00512958303693546,0.0894589528052394,-0.173205604188849,0.0127095233826023,-0.0324190777690667,0.194748891647697,0.0087152028908067,-2.62011914539939,-0.144963141214248,1408.89676945825,-0.144963141214248,0.0344414861134865
0.19,0.00512958304191179,0.0246708517529183,0.324074617143484,-0.290633928576439,-0.0188364076024959,-0.0167377805288208,0.41344510631874,-0.136218875261675,-2.62011914539939,-0.144963141214248,1403.67199266333,-0.144963141214248,0.0344414861134865
0.2,0.0149002173966153,0.00512958303817967,0.206766784991167,-0.173205604196326,0.00297487746063754,-0.0154751156605102,0.253186766209652,-0.0930007855713961,-2.62011914539939,-0.144963141214248,1403.81237802112,-0.144963141214248,0.0344414861134865
0.21,0.0246708517586062,-0.0144116856786916,0.148112868886731,-0.0557772798034009,0.0247861625292504,-0.014212450797456,0.122147363344732,-0.100640690081372,-2.62011914539939,-0.144963141214248,1408.85404347982,-0.144963141214248,0.0344414861134865
0.22,0.0735240235456295,-0.0144116856781584,-0.0865027954376415,-0.0557772798066047,0.049122777325336,-0.0565723560607986,0.00527161426022016,0.102791286810907,-2.62011914539939,-0.144963141214248,1401.87750156789,-0.144963141214248,0.0344414861134865
0.23,0.0539827548298249,-0.0144116856786916,0.0308050367312137,-0.0557772798034009,0.0393881314066833,-0.0396283939544392,0.0637094888044095,0.001075298358187,-2.62011914539939,-0.144963141214248,1406.80319651349,-0.144963141214248,0.0344414861134865
0.24,0.0344414861133976,0.00512958303800177,0.0894589528169771,-0.173205604195257,0.0127095233803938,-0.0324190777673631,0.1947488916591,0.00871520288382119,-2.62011914539939,-0.144963141214248,1406.69943342313,-0.144963141214248,0.0344414861134865
0.25,0.073524023547229,-0.0144116856786916,-0.086502795445643,-0.0557772798034009,0.0491227773265951,-0.0565723560619199,0.00527161425345611,0.102791286816249,-2.62011914539939,-0.144963141214248,1401.87750156789,-0.144963141214248,0.0344414861134865
0.26,0.0735240235467842,-0.0144116856786916,-0.0865027954435071,-0.0557772798034009,0.0491227773263735,-0.0565723560615342,0.00527161425452013,0.102791286814397,-2.62011914539939,-0.144963141214248,1406.80319651343,-0.144963141214248,0.0344414861134865
0.27,0.0735240235461616,-0.0144116856783358,-0.0865027954403032,-0.055777279805539,0.0491227773257548,-0.0565723560611716,0.00527161425797007,0.102791286812684,-2.62011914539939,-0.144963141214248,1403.67199266346,-0.144963141214248,0.0344414861134865
0.28,-0.0925767605421755,0.0539827548284898,0.675998113672435,-0.408062252972562,-0.0929255803613509,0.053380061126438,0.690579195555036,-0.382868941879978,-2.62011914539939,-0.144963141214248,1401.87750156789,-0.144963141214248,0.0344414861134865
0.29,0.0637533891877276,0.00512958303817967,-0.0278488793540157,-0.173205604196326,0.0273114922592223,-0.0578350209271327,0.136311017111995,0.110431191337331,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
0.3,-0.0339529543915667,0.0539827548272483,0.500036365406641,-0.408062252966168,-0.063721642601338,0.00254817480600473,0.602922383722807,-0.230294959195629,-2.62011914539939,-0.144963141214248,1403.67199266351,-0.144963141214248,0.0344414861134865
0.31,0.0246708517545177,-0.0144116856776252,0.148112868910206,-0.0557772798098086,0.0247861625262892,-0.0142124507944421,0.122147363361983,-0.100640690098535,-2.62011914539939,-0.144963141214248,1401.91412383495,-0.144963141214248,0.0344414861134865
0.32,0.0149002173966153,0.00512958303817967,0.265420701078526,-0.173205604196326,0.00297487746063754,-0.0154751156605102,0.282405703484596,-0.143858779799499,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
0.33,0.0246708517514956,-0.0144116856786916,0.206766785008241,-0.0557772798034009,0.0247861625257082,-0.0142124507912905,0.151366300636689,-0.151498684339088,-2.62011914539939,-0.144963141214248,1401.81646445618,-0.144963141214248,0.0344414861134865
0.34,0.0735240235424289,-0.0144116856770915,-0.0278488793342683,-0.0557772798130158,0.0491227773228165,-0.0565723560585549,0.0344905515487006,0.0519332925721114,-2.62011914539939,-0.144963141214248,1401.97516094659,-0.144963141214248,0.0344414861134865
0.35,0.0149002173966153,0.00512958303817967,0.265420701078526,-0.173205604196326,0.00297487746063754,-0.0154751156605102,0.282405703484596,-0.143858779799499,-2.62011914539939,-0.144963141214248,1406.69943342344,-0.144963141214248,0.0344414861134865
0.36,0.0149002173936832,0.00512958303817967,0.26542070109026,-0.173205604196326,0.00297487745917689,-0.0154751156579678,0.282405703490442,-0.143858779809674,-2.62011914539939,-0.144963141214248,1398.82564596339,-0.144963141214248,0.0344414861134865
0.37,0.0246708517539846,-0.0144116856765589,0.206766784997568,-0.0557772798162164,0.024786162525099,-0.014212450794511,0.151366300642485,-0.151498684323449,-2.62011914539939,-0.144963141214248,1403.7696520422,-0.144963141214248,0.0344414861134865
0.38,-0.0632648574602082,0.0539827548250262,0.617344197551488,-0.408062252956553,-0.0783236114755602,0.0279641179618603,0.661360258249478,-0.332010947630726,-2.62011914539939,-0.144963141214248,1403.67199266323,-0.144963141214248,0.0344414861134865
0.39,0.073524023547229,-0.0144116856786916,-0.086502795445643,-0.0557772798034009,0.0491227773265951,-0.0565723560619199,0.00527161425345611,0.102791286816249,-2.62011914539939,-0.144963141214248,1401.87750156789,-0.144963141214248,0.0344414861134865
0.4,0.0539827548152547,-0.014411685668919,0.0308050368037464,-0.055777279856788,0.0393881313909514,-0.0396283939466738,0.0637094888868335,0.00107529832189016,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
0.41,0.0539827548279593,-0.0144116856786916,0.0308050367386796,-0.0557772798034009,0.039388131405754,-0.0396283939528216,0.0637094888081287,0.00107529835171344,-2.62011914539939,-0.144963141214248,1403.67199266328,-0.144963141214248,0.0344414861134865
0.42,0.0246708517550509,-0.0144116856786916,0.148112868903805,-0.0557772798034009,0.0247861625274793,-0.0142124507943732,0.122147363353238,-0.100640690096177,-2.62011914539939,-0.144963141214248,1401.91412383519,-0.144963141214248,0.0344414861134865
0.43,0.0246708517594057,-0.0144116856774473,0.148112868885132,-0.0557772798108777,0.0247861625285699,-0.014212450798769,0.122147363350419,-0.100640690076261,-2.62011914539939,-0.144963141214248,1406.7604705351,-0.144963141214248,0.0344414861134865
