,Unnamed: 0.1,Unnamed: 0,t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf,omega_meta
0,0,59,0.0,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,28.0446961018178,-9.061461
1,1,60,0.01,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,27.5943532427216,-7.744925
2,2,61,0.02,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,26.3330394859228,3.9281883
3,3,62,0.03,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,25.740534965662,34.586475
4,4,63,0.04,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,24.5591186366783,48.57899
5,5,64,0.05,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,23.8986744693382,45.282364
6,6,65,0.06,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,22.8229099987756,73.18579
7,7,66,0.07,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,22.1577861678611,64.23414
8,8,67,0.08,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,21.2204081449396,71.901955
9,9,68,0.09,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,20.6066915327807,73.702736
10,10,69,0.0999999999999999,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,19.8356255257118,75.09497
11,11,70,0.1099999999999999,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,19.317531558553,76.541595
12,12,71,0.12,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,18.7286090915183,77.44955
13,13,72,0.13,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,18.3338492855598,78.42363
14,14,73,0.14,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.9259052103176,79.48669
15,15,74,0.15,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.6620700607239,80.30014
16,16,75,0.16,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.4151806687593,81.554276
17,17,76,0.17,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.268683306561,82.1011
18,18,77,0.18,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.1462208159208,82.727165
19,19,78,0.19,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.0853783364942,83.19485
20,20,79,0.2,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.0399052429645,83.55606
21,21,80,0.21,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.0223245857596,83.860756
22,22,81,0.22,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,17.0040144463472,84.11037
23,23,82,0.2299999999999999,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.9861660622413,84.33367
24,24,83,0.24,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.9511369135777,84.54099
25,25,84,0.25,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.8966557376413,84.72549
26,26,85,0.26,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.8124943628206,84.90397
27,27,86,0.27,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.6965923122891,85.04784
28,28,87,0.28,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.54383128497,85.17164
29,29,88,0.29,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.3534977995119,85.27426
30,30,89,0.3,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,16.1238197872167,85.358734
31,31,90,0.31,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,15.855365010206,85.42973
32,32,91,0.32,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,15.548363889383,85.48934
33,33,92,0.33,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,15.2042364936766,85.54137
34,34,93,0.3400000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,14.8242855725794,85.58692
35,35,94,0.35,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,14.4103727768604,85.62734
36,36,95,0.36,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,13.9642877920235,85.66307
37,37,96,0.37,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,13.4880394706903,85.69426
38,38,97,0.38,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,12.9835541848077,85.720764
39,39,98,0.39,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,12.4527936820539,85.74334
40,40,99,0.4,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,11.8976113579075,85.76261
41,41,100,0.41,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,11.3197947417462,85.77874
42,42,101,0.42,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,10.7209986264056,85.792305
43,43,102,0.43,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,10.1027604517378,85.804474
44,44,103,0.44,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,9.46647850573812,85.8146
45,45,104,0.45,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,8.81343298218186,85.82365
46,46,105,0.4600000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,8.1448098934812,85.831245
47,47,106,0.4700000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,7.46176845540522,85.83806
48,48,107,0.4800000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,6.76555318752229,85.84407
49,49,108,0.4900000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,6.05770029792484,85.848976
50,50,109,0.5000000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,5.34039114253722,85.85328
51,51,110,0.5100000000000001,-0.0046410513202559,-0.0046410513202559,-0.027848879358281,-0.0557772798034009,-0.0046408288305222,0.004641273799324,-0.0278462054548192,0.0557786147689861,-1.57084426515748,-0.144963141214248,-133.205867497585,332.812483310165,4.61706801716977,85.857025
52,52,111,0.5200000000000001,1.11938890976455,-0.0240660315043569,1.9080793963048,0.06095223798964,1.11939006216447,0.0240123698052956,1.90807647216185,-0.0610437081215076,-1.57084426515748,-0.144963141214248,-128.02754870047,332.812483310165,58.1311612903715,81.75394
53,53,112,0.5300000000000001,1.35347712450231,0.0149002173966153,2.37731069903834,-0.173205604196326,1.35347640865508,-0.0149651008566132,2.37731899949976,0.173091639615083,-1.57084426515748,-0.144963141214248,-52.0467244146696,332.812483310165,-2.24646469623749,87.027374
54,54,113,0.5399999999999999,1.39273406878327,0.0345577573449637,2.61018137317456,-0.878474253186017,1.39273241054065,-0.0346245226960024,2.6102234827926,0.878349124355582,-1.57084426515748,-0.144963141214248,-0.144963141214248,332.812483310165,64.3503524890502,98.83852
55,55,114,0.5499999999999999,0.689132119423498,-0.0630323322915979,2.61192631148376,-0.291332579290416,-0.369504814338221,0.585100286375009,-1.4471805505369,2.19378717803821,0.472064455463382,161.908569457944,-5.01813041196937,332.812483310165,131.024763390192,85.0189
56,56,115,0.5599999999999999,0.806321600429909,0.0249614866024581,2.84654194986785,-0.409459450416422,-0.805369158433918,-0.04645554624259,-2.79916853214868,-0.659631444460767,1.65936213136939,148.785590358578,-138.035948148565,332.812483310165,112.946527559176,114.54113
57,57,116,0.57,0.445389355609209,0.0437471393187836,3.31263301778088,-0.522696390442906,0.108502058642901,-0.434180600164052,1.60572553864998,-2.94421373571983,-2.79879921807533,218.978269262167,-20.3758337991336,332.812483310165,165.982628509943,138.3272
58,58,117,0.58,0.385893731400929,0.0246708517550509,3.13911370031786,-0.408062252982184,0.334156367928233,0.194581974072276,2.3789789499486,2.08830284717847,-0.979642292944872,260.788691043872,-2.27006498769122,332.812483310165,126.16356799876,167.03865
59,59,118,0.59,0.327328060874912,-0.0142954576828683,2.907637829618,-0.0557772798034009,-0.303029944516136,0.124582792844921,-2.66187463855852,1.17127804630962,1.13709203716681,260.788691043872,-151.229513070393,332.812483310165,113.347644152564,157.91412
60,60,119,0.6,0.240089685021234,-0.0341853930858632,2.84514649759041,0.180476150651105,0.0722731091397154,-0.231491459128213,0.278466766398243,-2.83723218889757,-2.98041054554763,284.898350319453,-0.144963141214248,332.812483310165,69.2173307673676,166.70135
61,61,120,0.61,0.239334280882232,0.0147840066932535,2.96419846344115,-0.172507265292644,0.196303586932148,0.137711170995289,2.20946942562934,1.98355139697836,-0.897357021550037,297.716143858369,-101.891252642118,332.812483310165,115.418025323187,206.58722
