t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,iq_ref
0,-0.131659297979921,0.0344414861134865,-0.203810627620364,-0.290633928589255,0.0344414861134865,-0.131659297979921,-0.290633928589255,-0.203810627620364,0,0,0,0,0
0.01,-0.112118002494459,0.0051295729999584,-0.203810768227642,-0.173205563981554,-0.079561351714451,0.0791628089185758,-0.0101054735191687,0.267276777974936,-2.39940325392392,12.9780159581524,-2856.13247494807,-0.144963141214248,-0.073035491829307
0.02,-0.0925767337775882,0.00512955626958962,-0.26246466422825,-0.173205523766782,-0.072203576761118,0.0581670653149243,-0.0790124609181605,0.304376221889012,-2.30429354255701,12.9780159581524,-2859.12329344049,-0.144963141214248,-0.073035491829307
0.03,-0.35638356699642,-0.00464106135861604,1.0865739595131,-0.0557772798034009,-0.283430949513925,0.21609646719292,0.905819326593463,-0.602698450308288,-2.20918383118997,12.9780159581524,-2859.12329344049,-0.144963141214248,-0.073035491829307
0.04,-0.0632649243930408,-0.00464101116695431,-0.262464222316327,-0.0557774406641582,-0.0518668649732009,0.036521472601207,-0.19639109274052,0.182836346428555,-2.11106742572177,12.9780159581524,-2859.12329344049,-0.144963141214248,-0.073035491829307
0.05,-0.09257667689364,-0.024182269845606,-0.145157012836813,0.0616508435139982,-0.0731450775613772,0.0616848515285174,-0.157557674665139,0.00685303114019192,-2.01589635325076,12.9780159581524,-2859.12329344049,-0.144963141214248,-0.073035491829307
0.06,-0.0730355922122138,0.0149002374731966,-0.262463941100937,-0.0557772798034009,-0.0737170081354044,0.0110461539963539,-0.227426936488419,0.142391761980796,-1.92078664188372,12.9780159581524,-2856.13247494806,-0.144963141214248,-0.073035491829307
0.07,-0.0534942933808179,-0.00464114501143212,-0.379771954055612,0.0616513260962712,-0.0505959036657271,0.0179787147365606,-0.383046956628767,0.0360922722211571,-1.82567693051681,12.9780159581524,-2859.12329344049,-0.144963141214248,-0.073035491829307
0.08,-0.102347448442349,0.00512958303817967,-0.145156390141602,-0.0557772798034009,-0.101893272215349,0.0109120988839818,-0.134668318656723,0.077755556016142,-1.72756052504864,12.9780159581524,-2859.06225632839,-0.144963141214248,-0.0828061261877426
0.09,-0.112117667883752,0.024670791525168,0.558688473690803,-0.173205604196326,-0.07724405087548,0.0849257087725258,0.428499489276461,-0.398147183400543,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.1,0.220082802781428,-0.151200031320547,-1.08361575328505,0.648790253647812,0.240739525540343,-0.115509178830402,-1.10236921954786,0.616387863110041,-2.62011914539939,-0.144963141214248,-2856.07143783599,-0.144963141214248,0.0149002173966153
0.11,0.141917911947862,-0.0144116856786916,-0.731692999968282,-0.0557772798034009,0.0831937630079469,-0.115875744710962,-0.316135264841837,0.662226732674114,-2.62011914539939,-0.144963141214248,-2856.07143783599,-0.144963141214248,0.0149002173966153
0.12,0.00512974365138591,0.00512930196506876,-0.0278496024889275,-0.0557763146388582,-0.00189212177379576,-0.00700313385356301,0.0344893544141009,0.0519334387998978,-2.62011914539939,-0.144963141214248,-2859.06529658464,-0.144963141214248,0.0149002173966153
0.13,0.00512953953880427,0.00512949603942887,-0.0278486182279775,-0.0557767570063564,-0.00189239173335623,-0.00700305355014496,0.0344902283025988,0.0519328057299852,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.14,0.0442123546991684,-0.0144116856786916,-0.203811752488595,0.061651044589528,0.034520925129381,-0.0311566159965768,-0.154987286240392,0.146010351877157,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.15,0.0442119698969372,-0.0144116856786916,-0.20380972370643,-0.0557772798034009,0.0345207334369416,-0.0311562823399183,-0.0531658100041716,0.204506491501269,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.16,-0.0437229998389096,0.00512947596270867,0.265417487164536,-0.0557772798034009,-0.0262286740816898,0.035356313361008,0.18058363686508,-0.202353891812301,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.17,0.0637532754211747,-0.0144116856786916,-0.32111777683878,-0.0557772798034009,0.0442553976924842,-0.0481002763620919,-0.111603794625946,0.306222671546764,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.18,0.0442121204719221,-0.0144116856786916,-0.203810627620364,-0.0557772798034009,0.0345208084471256,-0.0311564129013919,-0.0531662602964331,0.204507275272459,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.19,0.0246707881789553,0.00512945588598846,-0.145156329880507,-0.173204840107312,0.0078422790013938,-0.0239469782461479,0.077872670152404,0.212146468234361,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.2,-0.00464071670940871,-0.0144116856786916,0.0308034297720844,-0.0557772798034009,0.010184360337193,0.0112032022297466,0.0637086882843226,0.00107669173008058,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.21,-0.0925762686684771,0.0442118393989501,0.500033834471961,-0.29063223955214,-0.0844531105640161,0.0582470976073374,0.50109919280844,-0.288791504810226,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.22,0.0442121204719221,-0.0144116856786916,-0.145156711533001,-0.0557772798034009,0.0345208084471256,-0.0311564129013919,-0.0239473230214876,0.153649281044352,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.23,0.0149002173966153,-0.0144116856786916,-0.0865023334452982,-0.0557772798034009,0.0199188395676562,-0.00574046974086391,0.00527184440277938,0.102790886222181,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.24,0.0442100325002411,-0.014410641692851,-0.14514658770395,-0.0557821056261141,0.0345188630810351,-0.0311551225204598,-0.0239380953479434,0.153642906836912,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.25,0.0442118695138913,-0.0144116856786916,-0.203809121098807,-0.0557772798034009,0.0345206834302904,-0.0311561952991764,-0.0531655098101603,0.204505968988586,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.26,-0.00464139931525915,-0.01441151168119,0.0308066035109016,-0.0557772798034009,0.0101838694205862,0.0112037074294723,0.0637102693087727,0.00107393982532784,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.27,-0.00464213545981784,0.0246710324449779,0.0308104602110303,-0.173206690006857,-0.0237044273129089,-0.00826494944300747,0.16553359762876,0.0595690353927831,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.28,-0.0339529543955646,0.0246708517550509,0.206766784991167,-0.173205604196326,-0.0383056994454977,0.0171501436873917,0.253186766209652,-0.0930007855713961,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
0.29,0.141917105536731,-0.0144114916044703,-0.673035548580547,0.0616498783494572,0.0831931930084633,-0.115875142162787,-0.388734020778478,0.552868355255588,-2.62011914539939,-0.144963141214248,-2859.12329344049,-0.144963141214248,0.0149002173966153
