t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,iq_ref
0,0.405725591734043,-0.190283104130536,0.558690281515336,0.883649315340023,-0.190283104130536,0.405725591734043,0.883649315340023,0.558690281515336,0,0,0,0,0
0.01,0.308019268224464,-0.170741775189334,1.26253717413824,0.766220709467055,-0.0832172911582824,-0.342203895133613,-1.41908367294233,-0.409018118040854,2.39688744865544,-49.2798383737272,-2853.01958223149,-0.144963141214248,0.366643054300301
0.02,-0.258677618240989,-0.024182246435725,-1.08361908776291,0.0616507229247509,-0.0470129593447979,0.255516482589976,-0.353762132856305,1.02610111215134,-2.86642261728727,56.9247366630098,-2856.01040072394,-0.144963141214248,-0.366154522582379
0.03,-0.287989487862223,-0.0241822899266307,-1.31823491277638,0.0616508033342706,-0.165982298529775,0.236585301403139,-0.892069408223277,0.972500014255259,-2.44603769304499,56.9247366630098,-2851.225091136,-0.144963141214248,-0.366154522582379
0.04,-0.395465609351206,0.00512952950988591,-0.907655933661423,-0.290633606924478,-0.358006466223028,0.168079535919793,-0.689624650822475,0.65781838554627,-2.02270743580786,-50.0653860029205,-2855.97377845651,-0.144963141214248,0.360093508176256
0.05,0.386184256105694,-0.0144113009376927,0.734652431452486,0.0616492351951178,-0.128577351226522,-0.364436318182199,-0.327424201102312,-0.660536309200112,2.76511543440665,-52.0265084177809,-2853.01958223149,-0.144963141214248,0.386184323017172
0.06,0.337331231517435,-0.180512208821667,1.26253679256159,0.766219784704186,-0.101547112467264,-0.36887016854214,-1.4251662136991,-0.38728952267576,2.38160853373307,-52.0265084177809,-2853.01958223149,-0.144963141214248,0.386184323017172
0.07,-0.278219117802238,-0.053493895247748,-1.08361810366032,0.179077961682367,-0.0128211755905913,0.283024896070837,-0.426695425389832,1.01204156282837,-2.90636869606188,59.9765922675133,-2853.08061934358,-0.144963141214248,-0.38569579129925
0.08,-0.463860544996973,0.0246707982267571,-0.614389646905492,-0.173205604196326,-0.30982697397226,0.346096084475433,-0.249896955228415,0.587389420501627,-2.46456874648592,59.9765922675133,-2856.07143783599,-0.144963141214248,-0.38569579129925
0.09,-0.44431893503112,-0.0241821393774716,-0.849006958125378,-0.055778365432034,-0.388491765429429,0.216975206154035,-0.738126191357106,0.423194714792412,-2.02577549101129,59.9765922675133,-2853.08061934352,-0.144963141214248,-0.38569579129925
0.1,0.376413688658737,0.044211852830453,0.734652029777418,-0.173204397953411,-0.161856688891396,-0.342701568717582,-0.0699327493555713,-0.751546923946905,2.81727237289861,-52.0265084177809,-2856.01040072381,-0.144963141214248,0.376413688658737
0.11,0.395954883773649,0.00512954623720003,0.910614219878078,-0.0557772798034009,-0.261341016829312,-0.297502025457684,-0.549688945522673,-0.728128714965011,2.43376547222508,-52.0265084177809,-2853.08061934364,-0.144963141214248,0.386184323017172
0.12,-0.258677825663127,0.0149005385663773,-0.614387558229816,-0.0557792097920597,-0.0516908814482385,0.253898200691686,-0.0325363406969492,0.616055824164234,-2.99828763001569,53.8728810585053,-2852.98295996421,-0.144963141214248,-0.346613253865506
0.13,-0.287990013111106,-0.0241820155930141,-1.14227067415688,0.0616494764637268,-0.129470863931535,0.258380171303251,-0.647995322802568,0.942700913658762,-2.59330434290441,53.8728810585053,-2856.01040072389,-0.144963141214248,-0.346613253865506
0.14,-0.307530529082735,-0.0144116388414344,-1.20092832577703,-0.0557778427167619,-0.241805885775869,0.190558744895505,-0.944560094381408,0.743738018050674,-2.19138911099852,53.8728810585053,-2856.07143783599,-0.144963141214248,-0.346613253865506
0.15,0.268936811082049,-0.0632647069217123,0.558690281515336,0.179078765857663,0.0334469116958992,-0.274245757660677,-0.239156617879602,-0.535731413270847,3.03191351506572,-47.1435394505743,-2856.07143783599,-0.144963141214248,0.34710178558343
0.16,0.376413528073855,0.0832946043773708,0.675998756359495,-0.40806160965263,-0.240652516149919,-0.301183501716317,0.0683927139610961,-0.78664543000574,2.68522327685871,-47.1435394505743,-2859.06225632831,-0.144963141214248,0.34710178558343
0.17,0.308019475646047,-0.209823349113789,1.20388233421689,1.00107217140503,-0.0747712301755643,-0.365117923893946,-1.5610650053502,-0.12064085573335,2.34160109385524,-47.1435394505743,-2853.08061934365,-0.144963141214248,0.34710178558343
0.18,-0.287989267055235,-0.0241823802570147,-0.849004789096021,0.06165176834195,-0.0602077623238271,0.28266168967489,-0.304747180216495,0.794820249237375,-2.84795292495188,51.7365821353524,-2856.13247494812,-0.144963141214248,-0.33684261950707
0.19,-0.287990019801031,-0.0144113042879324,-1.14227061391162,-0.0557788077177663,-0.169214766877776,0.233478692532697,-0.672242533968736,0.925193712862203,-2.4644460242783,51.7365821353524,-2859.06225632839,-0.144963141214248,-0.33684261950707
0.2,-0.375924688564356,-0.0046409174984106,-0.849005712940012,-0.173206408364945,-0.325793829441102,0.187614738988004,-0.656328868468082,0.565723940556584,-2.08093912360473,51.7365821353524,-2859.12329344049,-0.144963141214248,-0.33684261950707
0.21,0.327560376354232,-0.00464098106409279,0.617345462863155,0.061651044589528,-0.0758039286718998,-0.318702217219255,-0.211115426463348,-0.583392276710878,2.89391239192751,-47.1435394505743,-2859.06225632845,-0.144963141214248,0.34710178558343
0.22,0.337331298428913,-0.0339530279975239,0.910613336200931,0.179079368982457,-0.15987292606179,-0.298974682075888,-0.656329555098492,-0.65613838751163,2.55022884781994,-47.1435394505743,-2859.12329344049,-0.144963141214248,0.34710178558343
0.23,-0.141430317074357,-0.0534939922708357,-0.379773299723103,0.179078444192885,0.0291418267479851,0.148374174742829,-0.239944157339031,0.344562983670591,-2.97392727155146,51.7365821353524,-2861.21686638513,-0.144963141214248,-0.33684261950707
0.24,-0.307530555845772,0.0246706911690591,-0.84900515059758,-0.173204639195322,-0.141920962601503,0.273938179441697,-0.169347506022928,0.84978292227122,-2.74363904796886,51.7365821353524,-2859.16601941899,-0.144963141214248,-0.33684261950707
0.25,-0.327070981489795,-0.0144116856786916,-1.08362388771528,-0.0557772798034009,-0.220130991533647,0.242333386439452,-0.72361919528206,0.808533917154246,-2.36013214729528,51.7365821353524,-2861.21686638517,-0.144963141214248,-0.33684261950707
0.26,0.200542705127058,-0.131658776075724,0.148113391076059,0.413933926933909,0.0933576792112703,-0.220988130065217,-0.433850446448727,-0.0710820835317664,2.96036646768826,-47.1435394505743,-2856.17520092653,-0.144963141214248,0.337331151224994
0.27,0.337331151224994,0.0442116688255544,0.734652029777418,-0.173203432952403,-0.161508018409129,-0.299436365922172,-0.0999371395129036,-0.748148115140683,2.77726493301886,-47.1435394505743,-2861.21686638521,-0.144963141214248,0.34710178558343
0.28,0.356872419941865,-0.00464123867039532,0.851960424291237,0.061651044589528,-0.228540238663254,-0.274132859254963,-0.600846943593518,-0.60714114193638,2.43364275001536,-47.1435394505743,-2861.21686638523,-0.144963141214248,0.34710178558343
0.29,-0.239136761024264,0.00512968005848957,-0.673041373898412,-0.0557772798034009,-0.0348940426085286,0.236632858836453,-0.0285408637273453,0.67474529640378,-3.01663460014445,51.7365821353524,-2861.25959236365,-0.144963141214248,-0.33684261950707
0.3,-0.317301451156305,-0.0144115853125855,-0.966310934250131,-0.0557772798034009,-0.141885660083334,0.284176642530373,-0.421714831414349,0.8712201372551,-2.6331276994709,51.7365821353524,-2859.166019419,-0.144963141214248,-0.33684261950707
0.31,-0.287989447714892,-0.0144117893900383,-1.2009278236932,-0.173204357741979,-0.215096601280261,0.192039250639633,-0.825944452118748,0.888843714764047,-2.24962079879735,51.7365821353524,-2863.95132900679,-0.144963141214248,-0.33684261950707
0.32,0.288477872375671,-0.0437230534682855,0.382731103944342,0.179075508985107,0.0119016150413234,-0.291529655120011,-0.219870857997098,-0.360843375508475,3.03197487617037,-47.1435394505743,-2861.41828885508,-0.144963141214248,0.337331151224994
0.33,0.33733104082261,0.0148993341775459,0.793307271373834,-0.0557732991917696,-0.161123941619852,-0.296737757453079,-0.297277129608332,-0.737613310569409,2.68829133206275,-47.1435394505743,-2863.95132900684,-0.144963141214248,0.34710178558343
0.34,0.356872306193686,0.0246705105105114,0.910614460879118,-0.173204237114347,-0.273176512277945,-0.230956857781938,-0.532509317666326,-0.758717490713819,2.34166245495791,-47.1435394505743,-2864.0062624077,-0.144963141214248,0.34710178558343
0.35,-0.258677778827537,-0.0144109831148358,-0.790349085569279,0.061646822709283,-0.0494451111659309,0.254316831285845,-0.253524152855745,0.75111750860243,-2.89391239192906,48.9899120912987,-2866.09983535233,-0.144963141214248,-0.317301350790199
0.36,-0.317301350790199,-0.00464117175947211,-0.907657620668701,-0.0557772798034009,-0.178696897582679,0.262238644144816,-0.476404075637779,0.774591904176611,-2.52881382248787,48.9899120912987,-2861.31452576458,-0.144963141214248,-0.317301350790199
0.37,-0.327072356503672,0.0149003411816276,-0.907656134485622,-0.290633928589255,-0.279571484869916,0.170405784537452,-0.590329562047806,0.748210362858636,-2.16371525304663,48.9899120912987,-2863.95132900679,-0.144963141214248,-0.317301350790199
0.38,0.308019121019434,-0.0534938417216766,0.441383975687197,0.179077841068091,-0.00163221668807594,-0.312625504212967,-0.254068723530151,-0.402911616708683,2.96441630054785,-44.0916838460707,-2864.0062624077,-0.144963141214248,0.317789882508123
0.39,0.327560516866559,-0.0241819286089813,0.79330594586478,0.0616494764637268,-0.136533652008796,-0.298729341964056,-0.436025787873343,-0.665594842229187,2.63920244877666,-44.0916838460707,-2866.09983535241,-0.144963141214248,0.317789882508123
0.4,0.34710165176214,-0.00464078367767605,0.851960665292276,-0.0557788881339626,-0.252435063717536,-0.238280574397227,-0.589566778054016,-0.617542932743729,2.31398859700547,-44.0916838460707,-2866.14256133085,-0.144963141214248,0.327560516866559
0.41,-0.287989447714892,0.0344403887767978,-0.790350611919201,-0.173200658570334,-0.12443303843439,0.26199328487618,-0.0877348139006212,0.804335228819475,-2.8172110117945,48.9899120912987,-2864.0062624077,-0.144963141214248,-0.317301350790199
0.42,-0.346612551303875,0.0149002173966153,-0.790353162521866,-0.173205604196326,-0.231989456849497,0.257959626900263,-0.369130844732655,0.720000501597246,-2.45211244235331,48.9899120912987,-2861.25959236365,-0.144963141214248,-0.317301350790199
0.43,-0.287982542525015,0.0148986349572685,-1.14225255880874,-0.290625283798319,-0.25781010508111,0.129189255903226,-0.849957434920877,0.816563728382961,-2.08701387291207,-45.4131373210275,-2863.95132900678,-0.144963141214248,0.322943623703303
0.44,0.337331298428357,0.0148993341764362,0.675998113690056,-0.0557737414775052,-0.126474202690009,-0.313079336769754,-0.172713538782466,-0.655937644499957,2.80180937466249,-47.1435394505743,-2864.0062624077,-0.144963141214248,0.337331151224994
0.45,0.347102086681748,-0.0437214810657696,0.851958958193243,0.179068512736156,-0.186180017564421,-0.296189850509974,-0.678490020512013,-0.545482255224551,2.45511913645359,-47.1435394505743,-2866.0998353524,-0.144963141214248,0.346887046366854
0.46,-0.502938940662875,0.161455885413149,0.50001234557099,-0.76033057994867,-0.22871079833368,0.476137534432238,0.821560134205295,-0.391348798916082,-3.00442374042546,53.8728810585053,-2866.2035984429,-0.144963141214248,-0.356169149007456
0.47,-0.317301665270592,-0.0241818483165403,-1.08361748107931,0.0616472650083684,-0.142134526697215,0.284715445475045,-0.609179693637284,0.898291339958065,-2.60250850851957,53.8728810585053,-2864.04898838611,-0.144963141214248,-0.356383888223943
0.48,-0.375924835769942,0.00512958303817967,-0.907659548683683,-0.290631998593921,-0.306823797746441,0.217267006025431,-0.562345817130566,0.769467346207179,-2.20059327661595,53.8728810585053,-2864.0062624077,-0.144963141214248,-0.356383888223943
0.49,0.327560516866559,-0.0730345082419116,0.617346165787855,0.296503752961847,-0.00846826973963197,-0.335496974668389,-0.437186177977421,-0.527161274866544,2.89698044713398,-49.2798383737272,-2864.0062624077,-0.144963141214248,0.356872419941865
0.5,0.356872085388919,0.024670349925631,0.851961870300806,-0.173203593784796,-0.224580885919382,-0.278441622561991,-0.345864570589593,-0.797631626853708,2.53188187769275,-49.2798383737272,-2864.0062624077,-0.144963141214248,0.356872419941865
0.51,-0.121890711088719,-0.082804761209587,-0.614383943194217,0.296501541506488,0.0597855657993507,0.134683555235009,-0.401128115701889,0.551794371631362,-2.96263682854068,53.8728810585053,-2859.16601941895,-0.144963141214248,-0.356169149007345
0.52,-0.366154522582379,0.0149000434285497,-0.79034978849398,-0.173203513361925,-0.164732972395273,0.327344151479022,-0.168530550777814,0.791359399178351,-2.71602655111929,53.8728810585053,-2863.95132900685,-0.144963141214248,-0.356383888223943
0.53,-0.356383533597331,0.00512958303817967,-0.966313665608584,-0.173205604196326,-0.266563919758911,0.236599265265618,-0.596561473896798,0.77966447240399,-2.31110462511206,53.8728810585053,-2859.22095281974,-0.144963141214248,-0.356383888223943
0.54,0.268935988079533,-0.0730336852382821,0.382735040321337,0.179072855230663,0.0532618970726429,-0.273539129164407,-0.206460076102351,-0.368683381163362,3.06873017753181,-49.2798383737272,-2863.84756591605,-0.144963141214248,0.34710178558343
0.55,0.337331887242367,-0.0241821360327857,0.851956548172838,0.179077157527098,-0.121141214464912,-0.315756843174572,-0.523442377164899,-0.695634002986141,2.70369296919477,-49.2798383737272,-2859.166019419,-0.144963141214248,0.356872419941865
0.56,0.347100661482593,-0.0144152453313398,1.02792723360517,0.0616668062570867,-0.239706564712015,-0.251450653873839,-0.782364636101265,-0.669584026660777,2.33859439975353,-49.2798383737272,-2861.21686638516,-0.144963141214248,0.356872419941865
0.57,-0.287990210496413,0.0246718052319515,-0.731693582886734,-0.173210187939436,-0.0818379522782056,0.27721762007867,0.0231914276533739,0.751557999177068,-2.9399945811129,51.7365821353524,-2861.25959236365,-0.144963141214248,-0.33684261950707
