timestamp,iq,id,vq,vd,omega,r
0.0,0.0,0.0,0.0,0.0,0.0,2208.1322862303796
0.01,0.0,0.0,-225.8206287848138,0.0,42.29888255495376,2208.1322862303796
0.02,-23.084378296155833,-0.7089935806141581,-221.45495474034007,0.07160835164202997,94.93379585197502,2208.1322862303796
0.03,-23.22484606097741,0.36510064601093095,-218.29726179080276,-0.03616617166648987,173.61998315484473,2208.1322862303796
0.04,-25.29965123587066,6.700816740493453,-212.26018836613144,-0.6764385978552356,259.55380454756823,2208.1322862303796
0.05,-26.60844965577005,1.7611127242347742,-205.48764314012493,-0.18422930895360243,342.79434455510994,2208.1322862303796
0.06,-25.84230675581302,-6.579231919424307,-199.10938120035405,0.6563843873317301,423.14204639761914,2208.1322862303796
0.07,-21.221510582528815,-16.14802154156132,-193.33007900095046,1.6294113710869929,500.69704248444486,2208.1322862303796
0.08,-26.017441152054804,-1.9393133069494368,-186.80596329553424,0.21047986093275375,557.1225488531304,2208.1322862303796
0.09,-20.852606722722996,-16.281092243821103,-183.3395724744694,1.6609388468637416,622.2369820759002,2208.1322862303796
0.1,-24.118579317537318,-6.336357418650995,-178.0927786042838,0.6728017217653817,692.2022827100341,2208.1322862303796
0.11,-13.881395592288573,-19.927390520451425,-173.65143070205863,2.051832422465876,748.0408413761946,2208.1322862303796
0.12,-20.793558025226933,-15.868679218195776,-168.8450304220687,1.6618299714585072,794.7298045832343,2208.1322862303796
0.13,-17.443786530298866,-13.11176980202027,-165.93641133412706,1.3992507996429766,856.7916420427651,2208.1322862303796
0.14,-5.176641688277633,-22.183222200865274,-162.3323989145971,2.328579261728342,860.3259952827947,2208.1322862303796
0.15,-9.27647105704291,-23.651359684612842,-162.93681325703943,2.499044369787712,914.2374569006125,2208.1322862303796
0.16,-10.078533895407446,-19.85260832020244,-158.77853891777357,2.1390218416668745,939.3223152297936,2208.1322862303796
0.17,-13.088538717815151,-21.577325899675596,-157.2540234490568,2.3330709255138657,990.3702169346869,2208.1322862303796
0.18,-11.310903422810782,-18.393802230195327,-153.56265851781913,2.033112360796034,1017.7081256736792,2208.1322862303796
0.19,-13.203748492038608,-21.308973424037028,-151.84599865927302,2.3459384536042407,1065.9097161175018,2208.1322862303796
0.2,-9.50101787372002,-18.66029742175545,-148.55799255980824,2.0997311507978385,1083.039571603461,2208.1322862303796
0.21,-9.805981837776521,-22.85905771626885,-147.95894979951396,2.5424662379654475,1128.8237482023007,2208.1322862303796
0.22,-5.076572946093904,-19.764373880854695,-144.95682245470715,2.2527622283048867,1123.4039944819053,2208.1322862303796
0.23,-3.4685694774164046,-24.50647044756803,-146.76999162374906,2.7514783554237883,1167.688895620084,2208.1322862303796
0.24,1.1269956436813509,-20.049525383669902,-143.87172825569127,2.3258333744176456,1147.633028057126,2208.1322862303796
0.25,4.573711874990737,-24.26666683952785,-147.3161901134227,2.7718141868429678,1176.927491869313,2208.1322862303796
0.26,-5.924942706185441,-22.37373373375554,-144.39126965158187,2.6048946099994925,1216.3533055229595,2208.1322862303796
0.27,-8.130283146704265,-17.92112646927113,-141.2408849575428,2.1775550100203227,1221.4718021346227,2208.1322862303796
0.28,-5.531356391040606,-23.911968317260005,-141.99914386557256,2.80055116313647,1262.1780777680012,2208.1322862303796
0.29,1.6169340445401037,-19.2412897195239,-139.61997200749113,2.3527245930823835,1238.2248626101712,2208.1322862303796
0.3,7.173715458951706,-23.42002978584078,-143.57714197527528,2.7940186294999125,1253.8571512235656,2208.1322862303796
0.31,-8.428048602501544,-22.1048150208524,-141.42866687613838,2.684601968021927,1292.5245732371063,2208.1322862303796
0.32,-2.5694598249833875,-18.892561198854384,-139.0898753763031,2.3822691470209794,1275.5012087547168,2208.1322862303796
0.33,2.809984614942104,-24.253086820144343,-142.29467725089916,2.94257479597012,1293.524149987298,2208.1322862303796
0.34,4.906958512119194,-25.650304962401655,-141.650666655528,3.1079469151582524,1325.8348783882805,2208.1322862303796
0.35000000000000003,-4.4046658205897105,-18.279833198478055,-138.39537167984014,2.389179571964371,1313.9305038371883,2208.1322862303796
0.36,1.1689189893278744,-24.310346980466498,-141.0676067193757,3.016541297143682,1332.9259542292325,2208.1322862303796
0.37,5.041756224699771,-26.185717581953178,-140.4646516505994,3.2302640748743023,1363.5399039978029,2208.1322862303796
0.38,-3.9804040371835656,-18.077054757574704,-137.37068861638852,2.43747484719403,1350.394477987073,2208.1322862303796
0.39,2.4152192775354484,-24.14523234595312,-140.21400428989745,3.0684378383778244,1357.0928194624269,2208.1322862303796
0.4,7.072296252901301,-25.71174316965517,-140.89704912841586,3.2508006639176847,1386.866942036751,2208.1322862303796
0.41000000000000003,-1.8927580089684053,-18.23336780615617,-137.8715419950084,2.5211964953739407,1365.5072814935593,2208.1322862303796
0.42,5.430864130665683,-23.61794640572882,-141.61699388209632,3.0832723017369346,1371.2678616729308,2208.1322862303796
