t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,iq_ref
0,0.0149002173966153,0.0246708517550509,0.0894589528164431,-0.0557772798034009,0.0246708517550509,0.0149002173966153,-0.0557772798034009,0.0894589528164431,0,0,0,0,0
0.01,0.0344414861134712,-0.0144116856787221,-0.0865027954454596,0.0616510445897115,-0.00477476933862698,-0.0370285596205095,-0.0100402789986036,0.105748653497394,2.61705109019401,-0.144963141214248,17.8609849253589,-0.144963141214248,0.0344414861134865
0.02,0.0637533891887975,-0.102347394904585,-0.203810627620389,0.531364342161039,0.0566584250051404,-0.106439216235137,-0.357852657164617,0.442524927898388,2.61705109019401,-0.144963141214248,14.8701664329418,-0.144963141214248,0.0344414861134865
0.03,0.0344414861134754,-0.0144116856786693,-0.0278488793582142,0.0616510445893943,-0.00477476933867474,-0.0370285596204866,-0.0394151136440751,0.0549805438032083,2.61705109019401,-0.144963141214248,14.8091293208554,-0.144963141214248,0.0344414861134865
0.04,0.0246708517550759,-0.0339529543954895,0.030805036728981,0.179079368982056,0.0170325391543408,-0.0383581366656277,-0.17043046015408,0.0630224478622805,2.61705109019401,-0.144963141214248,12.9780159581524,-0.144963141214248,0.0344414861134865
0.05,0.053982754830337,0.0539827548302955,-0.08650279544556,-0.290633928588923,-0.0737604102893644,-0.0196895279802408,0.29488125659486,-0.0706813877620104,2.61705109019401,-0.144963141214248,9.92616035364881,-0.144963141214248,0.0344414861134865
0.06,0.0344414861134865,-0.0144116856787539,0.0308050367290811,0.0616510445898278,-0.00477476933860707,-0.0370285596205386,-0.0687899482902212,0.00421243410935569,2.61705109019401,-0.144963141214248,6.87430474914527,-0.144963141214248,0.0344414861134865
0.07,0.0344414861134865,-0.0144116856786916,0.0308050367290811,0.061651044589528,-0.00477476933866106,-0.0370285596205074,-0.0687899482899617,0.00421243410920552,2.61705109019401,-0.144963141214248,4.73800582599233,-0.144963141214248,0.0344414861134865
0.08,0.0246708517550342,0.00512958303806293,0.0894589528165432,-0.0557772798027995,-0.01679549279829,-0.018784966599008,0.00347572892817843,-0.105365689337897,2.61705109019401,-0.144963141214248,1.99133578193869,-0.144963141214248,0.0344414861134865
0.09,0.053982754830355,-0.0339529543955618,-0.0278488793582647,0.179079368982441,0.00235266160440816,-0.063729160630252,-0.141055625508666,0.1137905575565,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.1,0.0344414861134865,0.0246708517550509,0.0894589528164431,-0.173205604196326,-0.0386028012914772,-0.0174553895538286,0.105116240793261,-0.164175703091298,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.11,0.0246708517550453,0.00512958303816856,0.148112868903839,-0.055777279803334,-0.016795492798387,-0.0187849665989647,-0.0258991057171299,-0.156133799032234,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.12,0.0246708517550802,0.00512958303817967,0.148112868903688,-0.0557772798034009,-0.0167954927984141,-0.0187849665989893,-0.0258991057169966,-0.156133799032137,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.13,0.0637533891887641,0.0735240235470923,-0.0278488793581637,-0.40806225298148,-0.0955677187823735,-0.0183599509351353,0.367146933813232,-0.18025951120917,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.14,0.0246708517550726,-0.0339529543955537,0.148112868903707,0.179079368982392,0.017032539154398,-0.038358136665657,-0.22918012944598,-0.0385137715258084,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.15,0.0344414861135142,0.0735240235472013,0.0894589528163601,-0.408062252982018,-0.0808878412324873,0.00701107302948209,0.308397264522189,-0.281795730597521,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.16,0.053982754830355,0.00512958303818239,-0.0278488793582728,-0.0557772798034172,-0.0314753703484095,-0.0441559905635724,0.0622253982203678,-0.0038294699498713,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.17,0.0246708517550674,0.0539827548301592,0.0894589528163438,-0.290633928588261,-0.0590805327392561,0.00568149598427078,0.206756752656966,-0.222985716843904,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.18,0.0539827548303577,-0.0339529543955646,-0.027848879358281,0.179079368982457,0.00235266160440916,-0.0637291606302557,-0.141055625508672,0.113790557556522,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.19,0.0539827548303328,0.005129583038267,-0.0278488793582061,-0.0557772798038506,-0.0314753703484716,-0.0441559905635107,0.0622253982207096,-0.00382946995014617,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.2,0.0637533891887722,0.0246708517550509,-0.145156711532874,-0.173205604196326,-0.0532826788414757,-0.0428264135184224,0.222615579376413,0.0388967356850985,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.21,0.0344414861135117,-0.0632648574707537,0.0308050367289801,0.179079368981952,0.0375102706022462,-0.0614950222038196,-0.170430460153989,0.063022447862229,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.22,0.0344414861134754,0.0246708517549286,0.0308050367291478,-0.173205604195792,-0.0386028012913658,-0.0174553895538802,0.134491075438569,-0.113407593396961,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.23,0.0344414861134865,-0.0144116856786753,0.0308050367290811,0.0616510445894302,-0.00477476933867514,-0.0370285596204992,-0.0687899482898771,0.00421243410915655,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.24,0.0344414861134713,-0.0144116856786612,0.0308050367291722,0.0616510445893454,-0.00477476933867974,-0.037028559620479,-0.0687899482898494,0.0042124341090352,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.25,0.0344414861134865,0.0246708517550509,0.0308050367290811,-0.173205604196326,-0.0386028012914772,-0.0174553895538286,0.134491075439065,-0.113407593397171,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.26,0.0539827548303577,0.0539827548302211,-0.027848879358281,-0.290633928588525,-0.0737604102893104,-0.019689527980296,0.265506421948753,-0.121449497455867,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.27,0.0246708517550466,0.005129583038171,0.0894589528164692,-0.0557772798033487,-0.0167954927983898,-0.0187849665989645,0.00347572892869087,-0.105365689338107,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.28,0.0539827548303252,-0.0339529543955646,-0.0278488793581507,0.179079368982457,0.00235266160442546,-0.0637291606302276,-0.141055625508738,0.113790557556409,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.29,0.0344414861134865,-0.0144116856786916,0.0308050367290811,0.061651044589528,-0.00477476933866106,-0.0370285596205074,-0.0687899482899617,0.00421243410920552,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.3,0.0344414861134865,-0.0144116856786916,0.0308050367290811,0.061651044589528,-0.00477476933866106,-0.0370285596205074,-0.0687899482899617,0.00421243410920552,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.31,0.0246708517551008,0.00512958303815473,0.0894589528162185,-0.0557772798032509,-0.0167954927984028,-0.0187849665990196,0.0034757289287318,-0.105365689337841,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.32,0.0344414861134919,0.0246708517550211,0.0308050367290648,-0.173205604196196,-0.0386028012914541,-0.0174553895538482,0.134491075438961,-0.113407593397091,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.33,0.0344414861134697,-0.0632648574707537,0.030805036729182,0.296507693374779,0.0375102706022672,-0.0614950222037833,-0.272070972018518,0.121832461615193,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.34,0.0539827548303577,-0.0339529543955499,-0.027848879358281,0.179079368982379,0.00235266160439648,-0.0637291606302484,-0.141055625508605,0.113790557556483,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.35,0.0246708517550645,0.00512958303815256,0.0894589528163617,-0.0557772798032379,-0.0167954927983828,-0.0187849665989893,0.00347572892864877,-0.105365689337959,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.36,0.0246708517550563,-0.0339529543955049,0.0894589528164106,0.0616510445892672,0.0170325391543639,-0.0383581366656185,-0.0981647829355241,-0.0465556755850243,2.61705109019401,-0.144963141214248,-2.28126206436718,-0.144963141214248,0.0344414861134865
0.37,0.0246708517550802,0.0539827548303577,0.0894589528163259,-0.290633928589255,-0.0590805327394343,0.00568149598435917,0.206756752657835,-0.222985716844386,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.38,0.0539827548303285,0.0539827548303089,-0.0278488793581637,-0.29063392858902,-0.0737604102893718,-0.0196895279802267,0.265506421949123,-0.121449497456216,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.39,0.0149002173966153,0.0246708517550021,0.148112868903805,-0.173205604196065,-0.0288162162580956,-0.000541373577444975,0.075741406147231,-0.214943812785295,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.4,0.0344414861134865,0.0246708517549945,0.0308050367290811,-0.173205604195987,-0.0386028012914284,-0.0174553895538569,0.134491075438772,-0.113407593397001,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.41,0.0344414861134854,-0.063264857470854,0.0308050367290876,0.296507693375294,0.0375102706023462,-0.0614950222038471,-0.272070972018916,0.121832461615532,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.42,0.0246708517550677,0.00512958303814605,0.0894589528163422,-0.0557772798031988,-0.0167954927983788,-0.0187849665989954,0.0034757289286247,-0.105365689337922,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.43,0.0735240235472181,0.00512958303817425,-0.145156711532953,-0.0557772798033683,-0.0412619553817378,-0.0610700065399775,0.120975067511912,0.0977067494383698,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.44,0.0344414861135115,0.0246708517549761,0.0308050367290062,-0.173205604196026,-0.0386028012914249,-0.0174553895538877,0.134491075438843,-0.113407593396956,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.45,0.024670851755058,0.0930652922640509,0.0894589528164008,-0.40806225298193,-0.0929085646921966,0.0252546660510325,0.308397264522092,-0.281795730597513,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.46,0.0344414861135028,0.0735240235470663,0.0308050367290322,-0.173205604195544,-0.0808878412323647,0.00701107302942432,0.134491075438413,-0.113407593396737,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.47,0.0149002173966153,-0.0632648574708145,0.148112868903805,0.296507693375112,0.0472968556356508,-0.0445810062274202,-0.330820641310364,0.0202962422271916,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.48,0.0539827548303447,0.00512958303817967,-0.0278488793582289,-0.0557772798034009,-0.031475370348402,-0.0441559905635648,0.0622253982203317,-0.00382946994990119,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.49,0.0246708517550509,-0.0339529543955646,0.0894589528164431,0.0616510445897105,0.0170325391544182,-0.0383581366656436,-0.098164782935924,-0.0465556755848305,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
