t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,iq_ref
0,0.00512958303817967,-0.0534942231124358,0.148112868903805,0.061651044589528,-0.0534942231124358,0.00512958303817967,0.061651044589528,0.148112868903805,0,0,0,0,0
0.01,-0.0339529410202947,0.0149002107089804,0.32407455694626,-0.173205564008671,-0.0339536552729846,-0.0148985830434626,0.32408285976501,0.173190028206041,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.02,0.0930652320753859,0.0149002040213455,-0.262464222536376,-0.173205523821016,0.0930645176770673,-0.014904665399062,-0.262455919045594,0.173218105727056,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.03,0.0832946880000217,-0.0046410111944465,-0.145156892191885,-0.0557775209293296,0.0832949103867898,0.00463701817816063,-0.145154218142072,0.0557844794489656,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.04,0.122377128463058,0.0149002173966153,-0.321118138623739,-0.173205604196326,0.122376414030417,-0.0149060839386483,-0.321109835061707,0.173220997875061,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.05,0.0539828551448816,-0.00464098444390669,-0.0278492808224678,-0.0557776816799498,0.0539830775640479,0.00463839658889173,-0.0278466068997403,0.0557790166647801,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.06,0.0344414259247724,0.0344414058618676,0.148113109782317,-0.290633446337398,0.0344397748205962,-0.0344430568878562,0.148127042103652,0.29062634570349,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.07,0.0344415797403756,0.034441439300042,0.0894585312790465,-0.29063364727567,0.0344399286345963,-0.0344430903334042,0.0894724636774117,0.290629358446213,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.08,0.0832944439013472,-0.00464105132025594,-0.14515558743328,-0.0557772798034009,0.0832946662900391,0.00463705831567171,-0.145152913395027,0.0557842382604892,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.09,0.210312122112045,0.0832942365846654,-0.731692259228947,-0.52548840724175,0.210308128881074,-0.0833043185077185,-0.73166706733441,0.525523482766751,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.1,-0.00464101788208131,-0.0339528540810407,0.265420500346432,0.061650642712979,-0.0046393902325195,0.0339530765248253,0.26541754461059,-0.0616633664663178,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
0.11,0.00512943591021154,-0.00464116166623204,0.148113752125015,-0.0557768377391977,0.00512965839400828,0.00464091576414073,0.148116425805096,0.0557697373443573,-1.57084426515748,-0.144963141214248,-0.144963141214248,-0.144963141214248,0.0344414861134865
