t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,1500
0.001,1.19200817750377,4.58933258056641,-0.030064106889555,4.17812372748364,0.0424547245166283,-0.0309805716719679,1.19198471044633,0.0392423679164368,4.1781551338307,0.000768848549758296,2.94762114982417,1500
0.002,1.96689925002077,4.58933258056641,-0.0605374018011217,4.00218785391377,0.0820025602360648,-0.0709298378665693,1.96655190494665,0.0608534771587957,4.00256528893881,0.0052841189452274,9.92235596342774,1500
0.003,2.5410064882548,4.58933258056641,-0.0827196503824094,3.89279472108335,0.111546088128008,-0.123462849947635,2.53935295667916,0.0490972952686239,3.89408304044333,0.0160391509915499,19.8148720580776,1500
0.004,2.9530951529921,4.58933258056641,-0.0838040644490443,3.84736434594603,0.12222304505549,-0.186715985987367,2.94837773095992,-0.0119938106107722,3.84928656139114,0.0348731558265073,31.839011026326,1500
0.005,3.23464338060226,4.58933258056641,-0.0526119825717743,3.86343138190592,0.105564930958158,-0.256504928223618,3.22488620608249,-0.138298360036786,3.86239816188788,0.0631083946821194,45.3664122111692,1500
0.006,3.41436506086802,4.58933258056641,-0.0730086139185063,3.93533855981416,0.146867024098564,-0.419128514018284,3.38932888863258,-0.253257479236581,3.92992622734047,0.101657064475733,59.9013738977534,1500
0.007,3.51713003442791,4.58933258056641,-0.14391456578074,4.05652666673798,0.240698628534272,-0.671720987888644,3.45538796602474,-0.372687835604581,4.04653533345836,0.151108029551095,75.0548105729852,1500
0.008,3.55628962887467,4.58933258056641,-0.158329533048379,4.22734846586828,0.286270771194218,-0.902418571478632,3.44353087503616,-0.608828437798854,4.19306021178404,0.211806908093969,90.545089232505,1500
0.009,3.67506281261555,4.58933258056641,-0.0267213498426637,4.30193812671698,0.173521734016893,-1.0553280864217,3.52038113522053,-1.03874277449569,4.17825261164406,0.283981016416772,106.450200451807,1500
0.01,3.77814716371708,4.58933258056641,0.184029925044959,4.37012660353781,-0.0527748260413394,-1.18761447415304,3.59135557482098,-1.6215470002229,4.05849443011577,0.368037508594776,122.904197469665,1500
0.011,3.81784472143253,4.59854125976562,0.331099310002459,4.50553495959302,-0.253405412219186,-1.41340492149301,3.56200106652899,-2.24396027276354,3.9151886122275,0.464253117908171,139.609144047084,1500
0.012,3.89817392460243,4.59854125976562,0.324692406934594,4.5778194850208,-0.322837219343229,-1.84010671822983,3.45183898394706,-2.75265484612039,3.67199488095494,0.572861798999687,156.763125904318,1500
0.013,3.96918443256333,4.59854125976562,0.183091548954104,4.64573278918636,-0.231628898169265,-2.39877524684973,3.16762132997341,-3.15036110011542,3.42223757706387,0.694239422128485,174.486840152721,1500
0.014,3.93391289166287,4.59854125976562,0.25446359343263,4.8057325523809,-0.344358113926739,-2.72807277212143,2.84570576651622,-3.77538304250866,2.99334775092681,0.828891196513126,192.868656566017,1500
0.015,3.85847083033712,4.59854125976562,0.335848518338924,5.01316441218106,-0.482156489462946,-3.01032773396447,2.43690753003826,-4.42504376948121,2.40484509731196,0.977103054056601,211.492693074098,1500
0.016,3.8332393196108,4.59854125976562,0.266598706520105,5.18782149206969,-0.486576911331196,-3.36978141946032,1.84644841162391,-4.91524346269775,1.72934398736279,1.1389710763371,230.220831816208,1500
0.017,3.91068974217698,4.59854125976562,0.0588936095708119,5.25898812305955,-0.308642706551058,-3.76833001292777,1.04721135903138,-5.16575306582282,1.03305936989641,1.31479638259967,249.544409677942,1500
0.018,4.01880500873203,4.59854125976562,0.00642078714931849,5.27746659123146,-0.259857778014235,-4.00968916871409,0.270606162188229,-5.28313328825149,0.0876489870320293,1.50500812852178,269.40525598025,1500
0.019,4.0813491433096,4.59854125976562,0.126140821759934,5.32448155797808,-0.390044414853838,-4.05949314006507,-0.44027012421116,-5.21916518163574,-1.12363397670616,1.70972534554405,289.022536347339,1500
0.02,4.02189310268157,4.59854125976562,0.156246558847422,5.49168075559377,-0.452031621555924,-3.82188030497633,-1.26224722260868,-4.98553696416536,-2.34676613389284,1.92861561060827,307.987830172135,1500
0.021,3.92231754146452,4.57251167297363,0.209824949586601,5.68604095416133,-0.5390308890044,-3.37546934778157,-2.00868317256265,-4.42399957015386,-3.61245675890788,2.16103647153056,325.941627047553,1500
0.022,3.79844776213825,4.57251167297363,0.268033635416958,5.95166910422174,-0.65235029576238,-2.74682176028695,-2.63723674489455,-3.50864340700734,-4.85153042626683,2.40629091317712,343.020543699743,1500
0.023,3.66631828490203,4.57251167297363,0.281281373759332,6.25262159514564,-0.716724194001858,-1.93576672489836,-3.12631031156652,-2.23888214201694,-5.88186850724384,2.66375571276428,359.290338102651,1500
0.024,3.6247924965956,4.57251167297363,0.293980268730933,6.48733053503492,-0.796435767562233,-1.03848599453555,-3.48526783489195,-0.564702472871883,-6.51159569689192,2.93292988433307,375.05149733985,1500
0.025,3.58093244859187,4.57251167297363,0.317398718207063,6.72827322795511,-0.877470226173376,-0.0585925994057434,-3.59449385240712,1.35991559480797,-6.64757430968894,-3.06948711839502,391.014463980454,1500
0.026,3.49339277370489,4.57251167297363,0.284041937378992,7.02485585919267,-0.905974245035515,0.980554565041964,-3.3649644334731,3.35180829568229,-6.23977325902926,-2.77691338460007,407.266910469977,1500
0.027,3.48767065369484,4.57251167297363,0.356090231973334,7.25219364532679,-1.04408101796603,1.88470735041393,-2.95609963384977,5.31851566998318,-5.03962388572189,-2.47226124928789,424.076948761155,1500
0.028,3.69387684989624,4.57251167297363,0.264166969341876,7.24086036335312,-1.02612264173068,2.93597266959951,-2.25711649084742,6.60649722520147,-3.13642804649746,-2.15481528710002,442.142174222468,1500
0.029,3.94292825786667,4.57251167297363,0.251330387879509,7.14403933721423,-1.05689919349384,3.75423410026977,-1.23108753991207,7.18100266092768,-0.766508147785674,-1.8240108315692,460.40508323823,1500
0.03,4.0777176340319,4.57251167297363,0.240341411761955,7.12305445695944,-1.08764184079857,4.08268990265201,0.131103988824608,6.99478931125822,1.73025780211306,-1.47982312814999,478.603346393986,1500
