t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,1500
0.001,1.18889103719072,4.58933258056641,-0.0297007235423628,4.18140230708202,0.0420794517286608,-0.0315184130709763,1.18884423745453,0.0356863554916615,4.18146175612792,0.00152892476627544,5.85861670928069,1500
0.002,1.9468814570696,4.58933258056641,-0.0564427570755411,4.02438065196788,0.0775627877328651,-0.0768534573116537,1.94618260674763,0.0353613403481105,4.02497269476243,0.0104855778855251,19.6501306058802,1500
0.003,2.48437605969703,4.58933258056641,-0.0624457727976841,3.95889281898461,0.092480420311624,-0.141207192688145,2.48114578557351,-0.0331237381622081,3.95983431450346,0.0317206602193444,39.0188497899904,1500
0.004,2.84048873115717,4.58933258056641,-0.118188858739419,3.9860220517678,0.163489882786559,-0.312795212051825,2.82568646411424,-0.110374829973753,3.9878463029386,0.0686635628552539,62.2310333833802,1500
0.005,3.04739077285331,4.58933258056641,-0.113753108076862,4.10644094119202,0.18318196436878,-0.488578011093306,3.01011990112433,-0.324471402035024,4.09769827401059,0.123597839516802,87.8825559948934,1500
0.006,3.21338640024491,4.58933258056641,-0.0868895688016101,4.23676202147129,0.181704161399082,-0.716929392188335,3.13359445382805,-0.654767787905601,4.18980285607479,0.197883865912058,114.933487198378,1500
0.007,3.31929873124622,4.58933258056641,0.0461302736144744,4.39340044093366,0.0535796281241347,-0.913152117922197,3.19155530720223,-1.2158020262521,4.22216338432175,0.292566871637442,143.547335927207,1500
0.008,3.45008889711643,4.58933258056641,0.253404016471259,4.50455303591434,-0.184017893532998,-1.13833322587783,3.26672993380726,-1.95872763259874,4.06057221334623,0.408621442858737,173.228794090087,1500
0.009,3.54845665403059,4.58933258056641,0.331819016015189,4.62245641489495,-0.32243307177126,-1.56211649802973,3.20334833127879,-2.67949906156812,3.78039034656884,0.546959473610205,204.336840235381,1500
0.01,3.57743580104846,4.58933258056641,0.286961329681823,4.79663554009476,-0.336452581690404,-2.10999173447341,2.90315838283237,-3.37671462974959,3.42326031050246,0.708524537865313,236.570525721954,1500
0.011,3.56815327669405,4.57141304016113,0.381405384914934,4.98545934045367,-0.495313977761807,-2.54293403319414,2.53193095807282,-4.19694112181494,2.73602375572685,0.894053508650512,269.703230105014,1500
0.012,3.48812610123864,4.57141304016113,0.451351175696564,5.2737252047147,-0.658583094938662,-2.91198613516607,1.97258164103429,-5.00603822205983,1.78479425902766,1.10408064291993,303.410388642868,1500
0.013,3.43651428120177,4.57141304016113,0.248299987661037,5.54639675633809,-0.522235819852843,-3.28768571254017,1.03073078169589,-5.51812112509281,0.765236224351354,1.33911734568741,337.849027817186,1500
0.014,3.33566730106418,4.57141304016113,0.222571080903496,5.88475031004399,-0.540008109431782,-3.3406455751221,0.127676821939246,-5.86702526080219,-0.707042826796114,1.59922155824834,371.352300723822,1500
0.015,3.19035929696475,4.57141304016113,0.327273029344484,6.28964245030381,-0.703286805509298,-3.13669032139597,-0.668336671989965,-5.76970071600599,-2.60091678667105,1.88295196193879,402.261636395548,1500
0.016,3.17475619855267,4.57141304016113,0.249317065628887,6.59222882406965,-0.680786591455498,-2.73283694713876,-1.63488168985272,-4.98069360444159,-4.37191519481735,2.1882880728594,430.59766047303,1500
0.017,3.32520029026789,4.57141304016113,0.256425855767733,6.70995300948016,-0.746945859157849,-2.1593183651018,-2.54166390147044,-3.33362467025089,-5.87097471156533,2.51431256319501,458.920291573647,1500
0.018,3.37845725564078,4.57141304016113,0.312810960239178,6.89634638513889,-0.858911517766854,-1.23480717381704,-3.16023343576508,-1.08151824495703,-6.86495744669956,2.86142724289858,488.205860719523,1500
0.019,3.36544732490097,4.57141304016113,0.421047309542418,7.14176797143878,-1.03818511691583,-0.121160988306957,-3.38951863078941,1.66697024532776,-7.02167275626301,-3.05286103319328,518.312700656963,1500
0.02,3.24474489412325,4.57141304016113,0.535975160735007,7.51309087582848,-1.24193078379698,1.02262623323959,-3.12567982812604,4.57034746111936,-6.09104676265415,-2.66169571850782,548.990131154144,1500
0.021,3.07171542024813,4.37872982025146,0.460937859638908,7.74432574213455,-1.26904631549373,2.10515501442009,-2.28390492330583,6.83076486513572,-3.86338078739119,-2.24795080528789,579.843584623272,1500
0.022,2.93342819640292,4.37872982025146,0.269767525330304,8.15946057850819,-1.1493634815885,2.78397362995177,-0.962946690584538,8.19772136839071,-0.833785170933647,-1.8120990855455,608.701821840647,1500
0.023,2.85363749335995,4.37872982025146,0.289888305136708,8.53891118158692,-1.21538752104747,2.84994031138029,0.324225838782646,8.08446719597362,3.00525558822781,-1.35627928024942,634.581298246002,1500
0.024,2.97873215688634,4.37872982025146,0.384493713668524,8.70553126560526,-1.37747850646582,2.54371051460914,1.59694004151259,5.84402472238519,6.59780999244119,-0.881816615621617,659.988445549061,1500
0.025,2.9290397181265,4.37872982025146,0.410437925618742,9.03767799178747,-1.4806708319259,1.48929626773492,2.55533355710358,2.05287969589845,8.92511594041912,-0.38846978818461,686.161827646085,1500
0.026,2.85612491760176,4.37872982025146,0.432508809372985,9.40830958727741,-1.58218645226041,0.0747748082113263,2.88771919396396,-2.73735438314646,9.13928302662968,0.12440188926819,713.409245825851,1500
0.027,2.92902471266123,4.37872982025146,0.273474628325696,9.64085794107612,-1.49782238337695,-1.57410711708227,2.48518830748678,-7.07889055231351,6.71408387499904,0.657711002046424,741.551574049934,1500
