timestamp,iq,id,vq,vd,omega,r
0.0,0.0,0.0,0.0,0.0,0.0,1474.0063569436215
0.01,0.0,0.0,-152.52924395602014,0.0,42.29888255495376,1474.0063569436215
0.02,-23.084378296155833,-0.7089935806141581,-147.43717116882524,0.07160835164202997,92.28735082721309,1474.0063569436215
0.03,-23.134852560832297,-0.5933335117081489,-143.82945509923255,0.0606356782631372,158.62088286837607,1474.0063569436215
0.04,-24.236212875415287,2.526734142491807,-138.4146559757258,-0.25389782129935023,243.7715459564544,1474.0063569436215
0.05,-26.551681233766292,2.4737289203899575,-130.90919396338933,-0.2510710280095552,327.560537388559,1474.0063569436215
0.06,-26.10163099358229,-5.46040022214261,-123.73303971077856,0.5478022864658442,408.43767254738293,1474.0063569436215
0.07,-22.13334276455487,-14.873676384063133,-117.12291581600205,1.5040035790419597,486.50365543625054,1474.0063569436215
0.08,-22.652954188670495,-6.09452198419207,-110.26646339763808,0.6321826610390454,556.479103760787,1474.0063569436215
0.09,-22.562272942280153,-14.214603434115347,-104.21014813550384,1.4584054094654884,589.0954075497292,1474.0063569436215
0.1,-17.555849132082958,-13.67777520578004,-102.35368793613667,1.4184003618377379,656.7526212730079,1474.0063569436215
0.11,-16.91447127540406,-17.883059615134655,-96.48955682744108,1.8568118623883338,725.3920134989902,1474.0063569436215
0.12,-22.311578250304585,-8.78396581114852,-89.84926173286748,0.9556864478008689,739.6358900698862,1474.0063569436215
0.13,-10.168420376085905,-21.331849270885087,-90.40043706984586,2.2318066430454104,799.2005102570787,1474.0063569436215
0.14,-11.523262960298913,-20.25104662348903,-85.00876572001832,2.143977424929294,836.908046964892,1474.0063569436215
0.15,-16.537861752364112,-19.494213031279212,-81.39407362528996,2.0877882787395916,890.329339085056,1474.0063569436215
0.16,-15.907880488797307,-15.58006504580039,-76.71962509951122,1.7119535452375096,947.233235752894,1474.0063569436215
0.17,-14.366733804765587,-17.061012513446727,-71.7326182748623,1.87710930451559,961.9579258000626,1474.0063569436215
0.18,-6.13143121897257,-19.840556114918257,-71.62644871078933,2.174904220777661,1015.060132652733,1474.0063569436215
0.19,-9.386901851196171,-13.845186234748368,-66.47704395413501,1.589212418995421,1022.8256488657707,1474.0063569436215
0.2,-2.6283765246056046,-21.46592380268646,-66.86169761272981,2.3727520995919167,1069.7337826090513,1474.0063569436215
0.21,-8.319544350433754,-19.515393677044077,-62.03447803608134,2.197214480704722,1079.0593063391698,1474.0063569436215
0.22,-2.4106082858782276,-20.231951735369044,-62.12210788606867,2.289102238272588,1111.0400776749605,1474.0063569436215
0.23,-7.280969542526478,-21.920025120212287,-58.829403759667414,2.4798296018771246,1137.9650079652251,1474.0063569436215
0.24,-4.110947573327061,-18.780998899744382,-56.82254358756565,2.1847079787300787,1149.3569742703864,1474.0063569436215
0.25,-7.418706714135793,-22.99240735928442,-55.70649383205497,2.628841232043367,1192.2207599099036,1474.0063569436215
0.26,-2.9677022065244745,-19.655335297550987,-52.18068568088913,2.3147893611675743,1187.5470323010823,1474.0063569436215
0.27,0.4109448507770672,-24.60418708752004,-53.30945302251314,2.834278727252,1224.9242501194553,1474.0063569436215
0.28,-2.661513002008311,-22.47550396876624,-49.547530768341105,2.6438859193453856,1228.9311288226168,1474.0063569436215
0.29,2.189252531557564,-19.69554518212147,-49.91580709502935,2.385585585863031,1229.677607085845,1474.0063569436215
0.3,-2.9274697830217016,-23.171835927429928,-49.60751317712782,2.7563864963213063,1268.713563715893,1474.0063569436215
0.31,-0.004390614764060885,-19.256217661057903,-46.23810171033751,2.3840808873451618,1263.53763582933,1474.0063569436215
0.32,5.615075816252862,-23.79172453319186,-47.570320096416935,2.8614232990917494,1276.3278742682696,1474.0063569436215
0.33,-0.20925348062512406,-23.47921726113676,-45.942916895967144,2.853651789147376,1300.4500745186226,1474.0063569436215
0.34,1.1432783615930138,-18.293551523895772,-43.87721157324009,2.3533787669471726,1292.4236846678882,1474.0063569436215
0.35000000000000003,2.417417991394659,-24.264285158635033,-45.027836411077224,2.974716415579734,1312.7082400207246,1474.0063569436215
0.36,0.5866530183955856,-24.34575225259707,-43.01474227637719,3.0072088772285346,1325.3995844821914,1474.0063569436215
0.37,3.4774521233155644,-18.064967420607662,-42.22331388797274,2.3971953614502017,1316.1440458847283,1474.0063569436215
0.38,1.340749706231943,-24.299295705028474,-43.13095332360301,3.044927485597311,1337.5569858501935,1474.0063569436215
0.39,0.9747006001679415,-24.690841166204738,-41.12701119652461,3.108772872881142,1346.7444911863063,1474.0063569436215
0.4,4.548950242064867,-17.91529159296089,-40.734021236596675,2.4491332071497185,1336.629095741873,1474.0063569436215
0.41000000000000003,2.256374579263804,-24.09151027351622,-41.69247313320322,3.0908465854787677,1354.1280150263592,1474.0063569436215
0.42,1.8063149983242948,-24.57780731381491,-40.055779886102684,3.1640540968224515,1365.2900005000563,1474.0063569436215
0.43,4.822592638372644,-17.582800461788885,-39.39125795952429,2.482136212081638,1354.8893109641288,1474.0063569436215
0.44,3.928169330238389,-23.938994846850996,-40.50145129717789,3.1416946454347,1364.7153474972015,1474.0063569436215
0.45,2.7184009482461313,-24.027802765349506,-39.54639298250415,3.1746032400499007,1381.9133131297065,1474.0063569436215
0.46,4.6059251399272325,-17.286565014295476,-38.14854429677851,2.517766029958793,1372.6291141389647,1474.0063569436215
0.47000000000000003,6.984996334694249,-23.19614047626358,-39.45974034184306,3.131919716631867,1371.830633412439,1474.0063569436215
0.48,3.299942630352021,-23.27658634394046,-39.31306731783522,3.163240889743495,1398.0763738936332,1474.0063569436215
0.49,3.594066352465084,-16.812489546273333,-36.8339128125012,2.533643699523056,1391.7664139491385,1474.0063569436215
0.5,9.060436030530227,-21.08347655862641,-38.1393364073132,2.98182587731699,1383.7114871259744,1474.0063569436215
0.51,3.8168237586727995,-22.784819032747006,-38.55107876742672,3.1747449437617967,1413.8494305356378,1474.0063569436215
0.52,1.193601326593182,-20.448459606774996,-35.37278238601938,2.961557460771371,1408.187051395827,1474.0063569436215
0.53,8.223841948508886,-18.26789121139275,-36.75256350529291,2.7617685124445392,1391.4652598389512,1474.0063569436215
0.54,4.765403285271843,-22.893595478755703,-38.20269883785384,3.24723253465959,1407.109378197197,1474.0063569436215
0.55,2.941320569187001,-24.68945020618981,-36.56219559739492,3.451507457609191,1416.6310402649601,1474.0063569436215
0.56,6.455200593141515,-16.821990929402926,-36.061717530035494,2.681583520859905,1406.0355891905638,1474.0063569436215
0.5700000000000001,7.238803169076321,-23.051518104476582,-37.311313360899135,3.327587756471747,1402.197940765506,1474.0063569436215
0.58,4.294706422217,-23.13929450076852,-37.513257101960285,3.3595046906017094,1428.2611222667347,1474.0063569436215
0.59,3.3231177940060657,-15.456870453053305,-34.89530828639903,2.6067191562832415,1422.414610483229,1474.0063569436215
0.6,9.570538853657531,-19.63208924486258,-36.20233006336987,3.043873124709031,1404.0082674212288,1474.0063569436215
0.61,4.930561536113477,-22.5906344444507,-37.69038060253901,3.362318279112294,1419.283523030374,1474.0063569436215
0.62,2.8868074057916777,-25.602773176617152,-36.0525598555491,3.6891349255055563,1422.7047864655776,1474.0063569436215
0.63,7.121470011905414,-17.050851188782385,-36.22879049052008,2.850993577910862,1410.2586615156076,1474.0063569436215
0.64,6.094599406352085,-23.213991162479168,-37.477038980788045,3.49052156644302,1411.5590344512973,1474.0063569436215
0.65,4.292625212668561,-23.47845050912247,-37.27002430064794,3.540445951616473,1433.381903460764,1474.0063569436215
0.66,4.689101388038264,-15.888248975742126,-35.209157240576864,2.79731404725418,1426.656450442616,1474.0063569436215
0.67,9.811796578732856,-20.359109827980014,-36.4875996319607,3.264759242305949,1411.6882608670087,1474.0063569436215
0.68,4.8734373066745444,-22.57468034079904,-37.594255654489245,3.5088909739286502,1432.571983721454,1474.0063569436215
0.6900000000000001,2.153910478846935,-25.32894955929723,-35.313979959374215,3.8096468453377668,1433.4169349971303,1474.0063569436215
0.7000000000000001,7.654381049881072,-17.08623013023331,-35.86423624226055,3.002461132561608,1419.743433750732,1474.0063569436215
0.71,6.28885041583518,-23.013702422638488,-37.19205984358918,3.6182220642247644,1419.986842438469,1474.0063569436215
0.72,4.515399641678293,-23.511303228070147,-37.08538387481774,3.691493447996,1441.3891530998164,1474.0063569436215
0.73,4.780983241235655,-15.723367163746024,-35.04556334285627,2.9284232087273336,1434.8027449347378,1474.0063569436215
0.74,9.949027289168537,-20.136332234957074,-36.30662216903225,3.389856048083396,1418.9946790141523,1474.0063569436215
0.75,5.064854047439217,-22.537298504129197,-37.495565292654256,3.6524899735047374,1439.1297056232745,1474.0063569436215
0.76,2.3397799697563126,-25.127162847497786,-35.283229192763244,3.936603570689094,1441.9049437035999,1474.0063569436215
0.77,7.6055191815085985,-16.812802739792495,-35.6084413216029,3.1219803626583573,1429.3934032188306,1474.0063569436215
0.78,6.841089963287274,-23.02017815594639,-36.871074532891235,3.765738082429693,1425.668400348809,1474.0063569436215
0.79,4.747008291830187,-23.203128605148684,-37.12372386696223,3.807236255955072,1450.435706118132,1474.0063569436215
0.8,3.643644162749845,-15.095150551589974,-34.600318889838775,3.0115336011507905,1444.6378052542748,1474.0063569436215
0.81,9.912858197455996,-19.109048555883273,-35.88276559889692,3.4320324501360036,1427.4399875869547,1474.0063569436215
0.8200000000000001,5.487126720501928,-22.51603238925504,-37.248499186807074,3.7952468658624356,1439.9432904601995,1474.0063569436215
0.8300000000000001,3.68357452275005,-24.928231488938852,-35.892019630837744,4.061395007319756,1448.5746242791122,1474.0063569436215
0.84,7.035312484014218,-16.424808002440464,-35.432978023329085,3.227477466672357,1438.0057546416792,1474.0063569436215
0.85,8.831775988395723,-22.425872567320425,-36.750805577784206,3.850009795727674,1428.4210350510693,1474.0063569436215
0.86,4.889503687212045,-22.765203600981156,-37.40199703486274,3.9067081026947283,1457.3497565619402,1474.0063569436215
0.87,1.688426622595328,-18.21512653359309,-34.24380534471889,3.4699155224895146,1450.9158694728558,1474.0063569436215
0.88,9.195511349293856,-17.73894867903291,-35.70663833030986,3.4400366857125295,1433.9872545808685,1474.0063569436215
0.89,6.06311399608269,-22.678438660719873,-37.168809434544826,3.956664122541946,1437.9042347344414,1474.0063569436215
0.9,4.586222849838595,-23.9715068058356,-36.706574227661726,4.109942443859354,1455.041813753655,1474.0063569436215
0.91,6.031402545214336,-16.080094664655356,-35.19877687111911,3.3368813244059847,1447.2483170024,1474.0063569436215
0.92,10.245667092536099,-20.621295522607664,-36.47301139919371,3.8116227057238232,1432.6427377377602,1474.0063569436215
0.93,5.137153659911851,-22.515396964710913,-37.50568846565964,4.023548246898859,1453.1324459227449,1474.0063569436215
0.9400000000000001,2.469622461077118,-24.967224552291384,-35.24975749018918,4.2936982302091975,1455.734032468479,1474.0063569436215
0.9500000000000001,7.770717667520338,-16.660442658430952,-35.58219840896899,3.4796804834815855,1443.9320633185023,1474.0063569436215
0.96,7.176648837070087,-22.995909832924724,-36.77669849666214,4.136223110763887,1438.8136029706886,1474.0063569436215
0.97,4.931761836620707,-23.012953200380615,-37.14064493087432,4.1609404007098565,1465.9588639632811,1474.0063569436215
0.98,2.734300012074014,-14.622528843431931,-34.25359196103296,3.3365204938584205,1459.1809582833946,1474.0063569436215
