,Unnamed: 0.1,Unnamed: 0,t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf,omega_meta
0,0,30,0.0,4.50956789369306,-0.0818095214970067,16.3362417855239,-5.461003051561,-4.40097609881803,-0.987068773321925,-14.9041855971514,-8.63484809883309,1.77328988784708,1372.87710111252,1490.70328486419,2464.83880861661,-27.1283132959785,1634.6571
1,1,31,0.01,4.56778133320596,0.0841740149870599,17.3358218234538,-6.05025838334394,-3.31829200016093,3.14016715708763,-16.8859096728237,7.21126891198756,0.831396939667098,1537.96788876368,1649.79651752582,2464.83880861661,114.387607968809,1602.6807
2,2,32,0.02,4.6941547180047,-0.161088448666245,17.9251763722717,-5.69092771078665,-4.26909943033058,1.95852701253022,-18.575545109262,2.94070231071109,1.10637138745144,1728.65978259417,1806.58865106232,2464.83880861661,128.599846650504,1640.716
3,3,33,0.03,4.57702435331333,-0.0916387796566168,19.7430958474942,-6.1655729979342,-2.22275956486998,-4.00211063234629,-4.60053768768332,-20.1652963533989,2.61459664584563,1877.98136994985,1960.78060362501,2464.83880861661,340.9711168866,1767.1803
4,4,34,0.04,4.49985588313694,0.159935513854009,21.3804785690415,-7.32928769288982,4.17533070119836,1.68549573515459,16.5459800853481,15.3972031532241,-1.15159452150385,2055.84199054039,2120.57881493168,2464.83880861661,565.525952922138,1931.5394
5,5,35,0.0499999999999999,3.69579129931667,-0.0339529543955646,21.1490302160804,-6.98404841898614,-2.3080412853236,-2.88668868367526,-7.94377640081793,-20.8075666019175,2.45794174708375,2201.69837466342,2272.63446857115,2464.83880861661,665.08882958137,1975.2664
6,6,36,0.06,1.55608099862003,0.0610566941698439,20.6105872666531,-4.38582931381925,-0.958384807541174,1.227442281675,-16.6598193380646,12.9027991486084,0.702139773878899,2345.64465496463,2366.87424371203,2464.83880861661,785.483872053437,2033.3922
7,7,37,0.07,0.474237279852792,-0.0144116856786916,20.0904443386067,-2.05205879448317,0.273349416725092,0.387799936387732,10.4276210795497,17.2945545661055,-0.644368294643631,2371.75721267924,2395.82109412051,2464.83880861661,887.747383077533,2056.5798
8,8,38,0.08,0.335865556101552,0.207616209538196,20.2010656244858,-3.09482231538393,0.236347097058151,-0.316307148118088,19.9288737098416,-4.52779970689563,-1.94622081920463,2405.79884776864,2387.93204738311,2464.83880861661,763.451520457118,2065.8835
9,9,39,0.09,0.229443806647014,-0.0251203009175549,19.388708886497,-1.22512853420274,0.0014656220516857,-0.230810185821299,-0.769035264939217,-19.4121497256725,3.03889334054976,2392.81501635032,2384.92596961286,2464.83880861661,617.534385926763,2108.002
10,10,40,0.1,0.122142700118945,0.0628154083069442,20.0834058688005,-1.46068975291503,-0.130173614635604,0.0438114684279808,-19.638042248644,-4.45242658397807,1.72114828958182,2405.83559986444,2400.7040630878,2464.83880861661,553.999394961257,2103.8342
11,11,41,0.1099999999999999,0.0247880993654599,0.178538801671433,20.0770712459546,-2.27352861450427,0.152614659159527,0.0959130824342769,-10.317011575315,17.3728810026122,0.4231308335775,2418.59982855179,2400.82766324017,2464.83880861661,908.947486763214,2203.3367
12,12,42,0.12,0.0839981435691798,0.0634602701623287,19.7374650716084,-1.58305006684751,0.105209364863782,0.0037260645598051,14.318981777845,13.6762690750384,-0.888386065326005,2392.83728587839,2397.7437631517,2464.83880861661,445.075609840067,2246.2769
13,13,43,0.13,0.0730550331041739,0.198666308434674,20.6088276491114,-1.92617563084482,-0.0207328609627682,-0.210654903681854,19.3914743505323,-7.23910575584342,-2.02128078950937,2410.64288193003,2389.85471641479,2464.83880861661,516.62248939986,2321.4536
14,14,44,0.14,0.249278194388143,0.121732333479301,19.5028494072559,-2.04994508466885,-0.186342163105174,-0.205511502016344,-3.46289388308231,-19.3021184279542,2.85935074982755,2395.84165282008,2389.80893858027,2464.83880861661,340.3085392261,2338.485
