,Unnamed: 0.1,Unnamed: 0,t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf,omega_meta
0,0,30,0.0,4.59668286963204,0.170995871905794,10.5340790983465,-2.63990498639774,4.59245878768631,0.260874060765399,10.240053495933,3.61624462500248,-1.4768697342314,739.930020953847,713.430758735938,1705.84231977648,10.2734453163925,1192.348
1,1,31,0.01,4.48072498107365,0.0149002173966153,11.817426782298,-5.10449065874829,4.43303198376694,0.652185405690145,10.9260303996034,6.80656009649261,-1.4213992961221,684.996620071867,982.496082179847,1705.84231977648,83.9192972996269,1327.8702
2,2,32,0.02,4.50874716040416,-0.0821026405082294,13.0561974901159,-4.63830021093588,-0.035758284434881,4.50935285214245,-4.50386618637812,13.1031794280196,-0.0102779849491628,922.736171660774,1126.78628923341,1705.84231977648,20.0155663743559,1212.7618
3,3,33,0.03,4.51892816140862,-0.0634407288910166,14.2858181869574,-5.10378608879302,-2.81644260436097,-3.53445717337112,-5.11231469884406,-14.2827683636942,2.45473562954967,1102.79565232746,1241.76342320535,1705.84231977648,-84.8114636802166,1074.4006
4,4,34,0.04,4.48979212975337,0.0250225945958749,15.868418150818,-4.75502396538314,0.553540568048879,4.45560908722475,-2.85336863554097,16.3179421175064,-0.118028083745969,1278.88772070868,1406.47664796399,1705.84231977648,-51.4293531914321,1028.8143
5,5,35,0.0499999999999999,3.86359217371,-0.130897188490312,16.7450595806212,-4.2867198077252,3.8640999087747,-0.114936737883072,16.9836647471342,3.21373907239658,-1.63439902871973,1450.7071912407,1563.68841164673,1705.84231977648,-358.484865679228,1264.1443
6,6,36,0.06,1.49833654947639,-0.132421407470678,15.3967233576117,-2.86842050558293,1.37155980267116,-0.617552874133031,14.8315935776036,-5.03097985450779,-2.08201294304583,1605.74145595007,1683.74993705567,1705.84231977648,-343.524898281169,1300.6378
7,7,37,0.07,0.0452673489991877,-0.140081584775739,14.0494429051105,-0.884116680170594,0.119712849335879,0.085678567813555,11.8195747666839,-7.64631679849095,-2.20784922622345,1667.99931028193,1707.88706303033,1705.84231977648,-489.967490291424,1329.9891
8,8,38,0.08,0.0525757834588555,-0.0149392999430049,12.8180625907789,-0.640100621934759,0.045158155180658,-0.0307918286202547,8.70478838201439,-9.43075376688808,-2.44609905323023,1694.85563959907,1691.84956183039,1705.84231977648,-313.521424757682,1285.2931
9,9,39,0.09,-0.0536700945341404,0.131678839239964,14.1042256626655,-0.993794735028043,-0.141252653817719,-0.0163549240395471,7.66139357576395,-11.8835961727082,-2.63929448955834,1683.86895942305,1675.90209036813,1705.84231977648,-368.932680147999,1344.5664
