,Unnamed: 0.1,Unnamed: 0,t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,omega_ekf,omega_meta
0,0,30,0.0,0.0149002173966153,-0.0146065749693628,-0.145156711533001,-0.172034466171604,0.0051805028267066,-0.0202121473689585,0.221601896613718,0.0394832606458333,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-52.3697642284503,114.919914
1,1,31,0.01,-0.0045436154272317,0.0728906902425716,-0.0284337949823525,-0.522562995287339,-0.0608152847072229,0.0404375853775732,0.466546401642481,-0.237097068423942,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-32.5603510278327,88.2271
2,2,32,0.02,-0.0045923377498995,-0.0145091128194044,-0.0281413108998966,-0.172620140373579,0.0148583325949272,-0.0032914849709334,0.163505614220507,-0.0620931587224688,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-54.8953686009864,56.312904
3,3,33,0.03,-0.0047384697086573,-0.0142655580960894,-0.0272640688158897,-0.173791015424266,0.0147207081817035,-0.0030430237596664,0.164079732269149,-0.0634388520473,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-41.7762853436751,52.35035
4,4,34,0.04,-0.0045436416840968,-0.0146065049510098,-0.0284336373602467,-0.172034886929231,0.0149182429261419,-0.0033824095899155,0.163145447823523,-0.0615470300562865,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-55.8204384235467,50.670616
5,5,35,0.0499999999999999,-0.004592350878332,-0.0145090865625393,-0.0281412320888438,-0.0551919737646607,0.0148583164431349,-0.0032914604577061,0.0618651994566573,-0.0032832922052693,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-36.7367224893046,30.3822
6,6,36,0.06,0.005080886972412,-0.0338555622640293,-0.0862104689855035,-0.0557772798034009,0.0267592138565861,-0.0213531960703189,0.0914538310229092,0.0466856155169929,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-52.6057106449728,37.746952
7,7,37,0.07,-0.004592359630644,0.0343441027342627,-0.0281411795480004,-0.290048727740136,-0.0274267342657759,0.0211750184678378,0.265146287919634,-0.120903417869235,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-36.12185496171,39.834976
8,8,38,0.08,-0.0045923640067997,-0.014509060305604,-0.0281411532775803,-0.172620455942014,0.0148583002912994,-0.0032914359444134,0.163505808422091,-0.0620934531948381,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-45.4150604462093,46.49587
9,9,39,0.09,0.0245248029431488,-0.0724999795189992,-0.202933884673723,0.17673898634443,0.0504702001049245,-0.0575367003835331,-0.051344482014739,0.264163916933147,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-29.3498672722625,62.118767
10,10,40,0.1,-0.0045923727591109,-0.0145090428009816,-0.0281411007367412,-0.172620561131627,0.0148582895234097,-0.0032914196022192,0.163505873156035,-0.0620935513524196,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-59.0721076596647,57.936646
11,11,41,0.1099999999999999,-0.0047383996902345,0.0343441377435079,-0.0275566842502408,-0.407477262512291,-0.0273536253323067,0.0213014415040214,0.366494257132065,-0.180219449007575,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-52.5202577886028,58.58846
12,12,42,0.12,0.005324262273512,-0.0342936430573961,-0.0873793019584936,-0.0540224661781651,0.0270165099682963,-0.0217832484271328,0.0905203162815062,0.0485761423233739,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-74.0337277393931,57.350212
13,13,43,0.13,-0.004543720454832,0.0340034972190792,-0.0284331644930892,-0.288879272747196,-0.0271562812173068,0.0209623378740573,0.264280292718099,-0.120065007170598,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-52.6406480543027,58.66945
14,14,44,0.14,-0.0046410513202559,-0.0144116856786916,-0.027848879358281,-0.173205604196326,0.0147984007280177,-0.0032005276676912,0.16386591008487,-0.0626394837030434,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-76.3581671714543,57.989693
15,15,45,0.15,0.0050809263577791,0.0147542473554137,-0.086210705419079,-0.172620824105254,-0.0153152027984497,0.0029913526907176,0.192588302769502,-0.0118313262145498,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-55.2395192874966,58.604813
16,16,46,0.16,-0.0045923990160111,-0.0145089902871812,-0.0281409431144249,-0.172620876700061,0.0148582572197819,-0.0032913705756992,0.16350606735762,-0.0620938458247889,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-72.0538835179782,59.372856
17,17,47,0.1699999999999999,0.0049836392539117,0.0142191464033648,-0.0856266829884683,-0.170282229689028,-0.0148033212665226,0.0028075726408361,0.190271635967931,-0.0111656228470029,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-45.268782911885,58.493168
18,18,48,0.18,-0.0240850329332628,0.0536422499668262,0.0305130255137795,-0.406308386062246,-0.0343680679001863,0.0477117983491295,0.336400277261162,-0.229896504473481,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-60.1535784580681,58.41635
19,19,49,0.19,0.0148029390450605,-0.0532996664093262,-0.144572741643238,0.0604819051658507,0.0387201669676383,-0.0395060769213478,0.0200540469001088,0.155425781907835,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-28.8598992783948,60.531868
20,20,50,0.2,0.0150461217954804,0.0726485971540385,-0.145740628881924,-0.521398957555889,-0.0704165990057993,0.0233603731560665,0.524288033903487,-0.134978744078031,2.61705109019401,-0.144963141214248,-0.144963141214248,-0.144963141214248,-48.4445203805855,61.334072
