t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r
0,0,0,0,0,0,0,0,0,0,0,0,500
0.01,3.51320280508917,3.75998592376709,-0.122622358229786,2.41367421014734,0.21686276759752,-0.736062524021529,3.4374179485706,-0.20924333697429,2.4143466773917,0.17605760349972,58.5352213300825,500
0.02,3.28438894463755,3.46902751922607,0.185210201284303,2.70897932186384,-0.430077548010498,-2.4003983873352,2.24935571673217,-2.35381505446036,1.40822240891996,0.874202165773381,132.38553047221,500
0.03,3.3111743209647,3.87517929077148,-0.176281174445681,4.55005366505917,-0.184156903765534,-2.71039565213716,-1.91015859162426,-3.75537979934602,-2.57566004798512,2.13151683848239,208.343292930392,500
0.04,3.17074919040032,3.54009246826172,0.108508418179088,5.03553220039511,-0.607740739288438,2.1524947822426,-2.33070605561027,3.97304801116554,-3.15290704721538,-2.36171612679595,281.126436127832,500
0.05,3.05119374226528,3.3912181854248,0.159056400109361,5.19890735430407,-0.925492173299035,0.212446159764641,3.04794173508219,-0.834338386447714,5.21431231308353,-0.0175068733019368,356.711185475747,500
0.06,2.67337349700223,3.20332717895508,0.132529864962297,6.03313325070894,-0.99615712996155,-0.896891988329018,-2.52191886880844,-0.783702132119582,-6.06439088585938,2.84943680434909,423.917742700094,500
0.07,2.42686227930717,2.7514705657959,-0.0431372727779596,6.65886155418667,-0.802352285329453,0.256790775841955,2.41362379928381,0.0258269069241627,6.70697691650102,-0.123766532516656,478.577025558139,500
0.08,1.94036283030272,2.04521751403809,0.110661183640052,6.54173783747211,-0.952197479978287,0.679130150774085,-1.82099864060756,3.50297245610399,-5.60626417027133,-2.7276564287537,524.025512339236,500
0.09,1.48680232806041,1.68378591537476,-0.0216110452530924,6.79394805553348,-0.744040292052755,-1.42042224328205,0.439828205999104,-6.69043277912277,1.3962218181667,1.255979334693,561.534884876078,500
0.1,1.48633760617696,1.58506011962891,0.0127645671779326,6.80105824017549,-0.658981896477267,1.0584626053403,1.04356088792524,4.33519369620574,5.28154768439343,-0.783899548121027,596.393998629128,500
0.11,0.517433924865783,0.471622467041016,-0.25848081275419,6.34492540114878,-0.139291512667775,0.479727417499485,-0.323128151146492,3.24495739452893,-5.4541481442418,-2.62684273321205,611.098511398478,500
0.12,0.103410582562199,0.185694694519043,-0.112637367882922,6.35096517839291,-0.0473000112432276,-0.0643648978282251,-0.138701424495238,-6.03729234393921,-1.97182583968155,1.8790340477665,616.827594703606,500
0.13,-0.0708410727875555,-0.305168628692627,0.117112129805891,5.44597716889979,-0.195723601092073,0.124671775304637,-0.0564859007519005,-0.838753168921195,5.38455830814625,0.118604587632698,616.484454504238,500
0.14,-0.107848106379613,-0.482996940612793,-0.0460447789353158,4.70073239574678,0.159124624237298,-0.103395240777451,0.0553241348910513,4.66867325557363,-0.570697586426913,-1.65859454120342,612.149757948343,500
0.15,-0.348478393361855,-0.441604614257812,-0.216837011255176,4.91399563764874,0.442758760182417,0.322480244392838,0.253893623524642,-2.08852289774391,-4.47006270114285,2.79436643576544,602.388879654086,500
0.16,-0.719151261868552,-0.431757926940918,0.102751683586506,5.17167269672459,0.131970096407958,0.625905064834716,-0.368753706071197,-3.95734651666781,3.33211991612092,0.896472337406875,593.591171629028,500
0.17,-0.297246351219128,-0.486075878143311,-0.137947760781566,4.63533316346152,0.463029969570085,-0.327121120036065,-0.019410070687237,4.3011021452844,1.78919831903457,-1.07702417787119,582.892916542609,500
0.18,-0.492281316363325,-0.512504100799561,-0.161290735541159,4.84585698528975,0.452751839506754,0.156550471476889,0.493809219934359,-0.406142675901322,-4.84998580171838,-3.13197847035438,570.157921152703,500
0.19,-0.45980129508813,-0.427264213562012,0.218172971583152,4.79197309488236,0.0485356251671855,0.50572668528593,-0.0570718519399054,-4.04606897190556,2.56801240720717,1.01538515637517,561.37141365007,500
0.2,-0.29026810335958,-0.453970432281494,0.0758977727047224,4.62708290282361,0.220962043418247,-0.242288423169492,-0.176952998639601,4.38639256813846,1.48938935554603,-1.19574551919702,550.203236898363,500
0.21,-0.522171269586521,-0.388011932373047,-0.00436930543384656,4.85543899056074,0.280732211085483,0.176415840790977,0.4914869039248,-1.86707028451918,-4.49089600392437,2.80534039093329,541.787905635279,500
0.22,-0.151216750283083,-0.355476856231689,-0.227083289203058,4.56489797499955,0.549742457156558,-0.136493334794222,-0.236226364655193,-1.53127940651179,4.33540005888136,0.459377080897538,532.752648840316,500
0.23,-0.655519559451939,-0.372446060180664,0.244221021331417,4.97979448613201,-0.0520999627295561,-0.699405578313177,0.0134772812033772,4.65122344297422,-1.77965952186205,-1.94669421887459,524.70287876155,500
0.24,-0.0759537214628754,-0.260590553283691,0.118108102305412,4.55392779926407,0.175006963791039,0.0374966184715315,0.135323668430346,-4.400842320991,-1.18383812409465,1.87198931134923,517.935136313924,500
0.25,-0.266909104093647,-0.232979774475098,0.095174122612711,4.68805347407198,0.178325362542165,-0.081213050825538,-0.271483008379496,2.91779252158087,3.67370822353803,-0.633196689858486,513.235327759741,500
0.26,-0.0927123657759391,-0.137493133544922,-0.142460938071876,4.75754260629378,0.293028174342903,0.145336675091178,0.0881359887760488,-0.444144690127316,-4.74582054611119,3.10979258902191,507.98943805497,500
0.27,-0.00160982641522817,-0.0727882385253906,0.206758824595836,4.60924382796994,-0.0308700375694403,0.177212073131913,0.106525509741228,-2.43170384289259,3.91572445983626,0.549027598763741,507.519130084074,500
0.28,-0.215510416447407,-0.0681324005126953,-0.0673620985576718,4.89861971869272,0.253292805131997,-0.164003017856805,0.15519472302011,4.28925643529138,-2.37968729580344,-2.02565771567016,504.789824252338,500
0.29,0.316292559188946,0.0152206420898438,-0.107152759602655,4.44216659815949,0.274134726226831,-0.303446377807736,-0.139438132102096,-4.44660550996539,-0.188926897695299,1.67489246019084,504.94680159842,500
0.3,-0.366365620173175,-0.0183944702148438,0.166084337195929,5.0789220312428,-0.129337554899632,-0.186316902332042,-0.356502155129641,3.921426401809,3.23026193639868,-0.907202543660258,504.394186946728,500
0.31,0.116221760552983,-0.00650405883789062,0.0551887924025341,4.65299768691327,0.121521657419969,-0.0921518001616149,-0.0897849996372378,-1.7316019258556,-4.32049878579031,2.78651849542436,503.465655714079,500
0.32,0.0588318145451427,-0.012850284576416,0.134319354699284,4.61832795280336,0.0230427293404088,-0.108367617413691,-0.0987893260711201,1.45881692507386,-4.381933046743,-2.81522811044815,503.867429081468,500
0.33,-0.158455090884208,-0.0325112342834473,-0.185963240728321,4.90507319337306,0.266733058750223,0.00190987512703182,-0.244308606287828,-3.58689087473041,3.35635269448146,0.8729147203775,501.781748205101,500
